time,accx,accy,accz
10054,     5,   -11,   -49
10064,     5,    -7,   -46
10074,     3,    -7,   -49
10085,     5,    -7,   -43
10094,     4,    -8,   -40
10104,     0,    -6,   -39
10114,     0,    -1,   -43
10124,     0,     2,   -44
10134,     3,     0,   -44
10145,    10,     0,   -43
10154,    10,     0,   -45
10164,     8,    -2,   -42
10175,     3,    -5,   -50
10185,    10,    -4,   -47
10195,     7,    -7,   -48
10204,     7,    -7,   -53
10215,     4,    -6,   -54
10225,     0,    -7,   -51
10234,     0,    -5,   -48
10245,     2,    -2,   -50
10255,     3,    -3,   -50
10265,     9,    -2,   -40
10274,    12,    -3,   -45
10285,    10,    -1,   -44
10295,    11,    -1,   -45
10305,    12,     6,   -38
10315,    13,     7,   -30
10325,    13,     7,   -29
10334,    14,     6,   -37
10345,    11,     4,   -41
10355,    12,     1,   -42
10366,    11,     0,   -44
10377,    16,     1,   -35
10387,    15,     0,   -32
10397,    12,     4,   -24
10407,    11,     4,   -28
10417,    13,     4,   -36
10428,    14,     0,   -37
10438,    14,     0,   -45
10447,    10,     0,   -45
10457,     7,    -6,   -35
10466,     3,    -8,   -33
10475,     1,    -5,   -40
10485,     0,    -6,   -40
10495,     0,    -8,   -43
10505,     0,    -2,   -37
10515,     0,    -7,   -31
10525,     0,    -7,   -15
10535,     3,    -3,    -3
10545,     8,     2,   -10
10555,     2,     0,   -21
10565,     0,    -3,   -32
10575,     2,    -3,   -37
10585,     1,    -6,   -37
10595,     1,    -5,   -47
10605,     7,    -4,   -43
10615,     7,    -8,   -48
10625,     8,    -8,   -53
10635,     8,    -7,   -54
10645,    12,   -11,   -57
10655,     7,    -8,   -47
10665,     7,    -9,   -44
10675,     8,    -9,   -36
10685,     6,    -8,   -30
10695,     3,    -8,   -25
10705,     1,    -7,   -30
10715,    -3,    -6,   -30
10725,    -4,    -6,   -32
10735,    -2,    -1,   -40
10745,     0,     0,   -32
10755,     2,     0,   -30
10765,     4,     0,   -30
10775,     6,    -4,   -33
10785,     5,    -2,   -38
10795,     2,    -5,   -49
10805,     2,    -3,   -52
10815,     9,    -5,   -54
10825,    10,    -5,   -55
10835,     9,    -4,   -52
10845,     9,    -8,   -52
10855,     2,    -4,   -47
10865,     0,    -3,   -39
10875,     1,    -1,   -35
10885,     3,    -2,   -29
10895,     6,    -1,   -40
10905,     2,    -4,   -44
10915,     3,    -6,   -41
10925,     4,    -7,   -45
10935,     3,    -9,   -46
10945,     4,    -4,   -47
10955,     3,    -1,   -44
10965,     3,    -1,   -40
10975,     3,    -2,   -41
10985,     3,     4,   -44
10995,     6,     2,   -38
11005,     8,     6,   -39
11015,    13,     5,   -40
11025,    16,     5,   -38
11035,    16,     5,   -39
11045,    12,     2,   -38
11055,     8,    -4,   -41
11065,     5,    -6,   -50
11075,     4,    -9,   -49
11085,     4,    -8,   -52
11096,     2,    -6,   -50
11105,     4,    -3,   -51
11119,     8,    -5,   -43
11125,     6,    -5,   -39
11135,     5,    -5,   -46
11145,    11,    -3,   -42
11155,    10,     0,   -45
11166,    11,     2,   -41
11179,    11,     0,   -40
11189,     8,    -1,   -38
11199,    11,    -4,   -43
11209,     8,    -5,   -46
11219,     0,    -6,   -51
11229,     8,   -24,   -58
11239,    12,   -15,   -56
11249,    16,   -24,   -59
11259,    -6,   -36,   -44
11269,    -1,   -22,   -41
11278,    -3,   -10,   -31
11288,    -7,   -12,   -38
11298,    -6,   -15,   -37
11308,    -5,   -14,   -44
11317,     0,   -18,   -46
11328,     0,   -15,   -45
11338,     0,   -15,   -38
11348,     2,    -6,   -37
11358,     2,    -5,   -33
11368,     7,    -4,   -33
11378,     8,    -5,   -29
11388,    11,     0,   -31
11398,    13,     0,   -40
11408,     9,     0,   -43
11418,    10,     0,   -45
11428,     9,     2,   -48
11438,     1,     3,   -47
11448,     6,    18,   -42
11458,     3,    21,   -42
11468,     2,     8,   -54
11478,     4,    11,   -52
11488,     6,     9,   -48
11498,     5,     9,   -47
11508,     2,     3,   -45
11518,     1,    -1,   -53
11528,     2,    -3,   -47
11538,     8,    -5,   -43
11548,    10,    -1,   -47
11558,    10,     0,   -45
11568,     4,     3,   -37
11578,     3,     0,   -38
11588,     1,    -1,   -42
11598,     2,    -5,   -47
11608,     7,    -4,   -53
11618,    10,    -1,   -48
11628,   -11,    43,   -37
11638,   -31,    29,   -32
11649,    17,   -14,   -45
11658,    27,   -24,   -53
11668,    24,   -16,   -53
11679,    13,    -8,   -44
11689,    19,    -6,   -48
11699,    21,    -1,   -40
11709,    18,    -4,   -33
11719,    13,     0,   -27
11729,    12,     0,   -34
11739,    12,     4,   -37
11749,     2,    -4,   -38
11759,    -1,    -4,   -33
11769,     2,    -2,   -30
11778,     1,     1,   -30
11788,    -3,     0,   -31
11798,     0,    -2,   -40
11809,     2,    -1,   -46
11818,     0,     0,   -43
11828,    -4,    -6,   -48
11838,     4,    -4,   -52
11849,    12,    -4,   -61
11858,    10,    -8,   -52
11868,    11,     1,   -45
11878,     6,    -5,   -32
11888,    10,     6,   -29
11898,    11,     7,   -36
11908,    13,     3,   -35
11918,     9,     0,   -33
11928,     4,    -3,   -31
11938,    -2,    -4,   -37
11948,    -4,     0,   -37
11958,     7,    -8,   -49
11968,    12,    -9,   -49
11978,    13,    -7,   -45
11988,     5,    -3,   -34
11998,     1,    -3,   -35
12008,     0,    -5,   -36
12018,    -3,    -4,   -35
12028,     2,     0,   -33
12039,     8,    -5,   -34
12048,    14,    -2,   -40
12058,    16,    -3,   -54
12069,    18,   -16,   -80
12078,    13,   -14,   -76
12086,     9,   -10,   -61
12096,    -2,    -7,   -44
12106,    -5,    -6,   -32
12116,    -5,    -3,   -33
12126,    -5,    -2,   -36
12136,    -3,    -4,   -45
12146,     0,    -3,   -51
12156,     3,    -6,   -49
12166,     1,   -12,   -55
12176,     1,    -9,   -53
12186,     0,    -5,   -49
12196,    -2,    -7,   -42
12206,    -3,    -3,   -38
12216,    -8,    -3,   -32
12226,    -5,    -4,   -34
12236,    -3,    -3,   -28
12246,    -5,    -2,   -15
12256,    -1,     0,    -2
12266,     4,     0,    -1
12276,    38,     6,    26
12286,    40,   -17,    -4
12296,    60,   -10,    -3
12306,    28,    -3,    53
12316,   -17,   -60,     7
12326,     3,   -11,   -64
12336,    32,   -27,   -74
12346,    41,   -38,   -99
12356,    24,   -24,   -63
12366,    -2,   -25,   -28
12376,   -11,   -14,    23
12386,   -16,     9,    70
12397,    42,     1,    54
12406,    58,     7,    52
12416,     3,    22,    31
12426,   -31,    16,    23
12436,   -33,    22,    38
12446,     1,    -7,    56
12457,    53,   -17,     5
12466,    29,   -23,   -63
12476,     0,   -19,  -146
12486,   -20,   -13,  -190
12496,     3,   -24,  -186
12506,    41,   -27,  -139
12517,    26,   -21,   -63
12526,    -3,    -6,     4
12536,   -35,     9,    43
12546,   -38,    14,    55
12556,     0,    14,    57
12566,     7,    18,    50
12576,   -13,    12,    42
12586,   -31,    13,    44
12597,   -19,     8,    34
12606,    15,     0,    16
12616,    20,   -10,   -25
12626,     4,   -20,   -85
12637,   -39,   -26,  -138
12646,   -54,   -24,  -165
12656,   -58,   -25,  -163
12667,   -30,    -4,  -124
12676,   -58,     3,   -73
12687,   -60,    -9,   -12
12696,   -38,   -11,    17
12707,    15,   -10,    21
12717,    43,    -4,    11
12726,    58,    -6,     2
12736,    44,    -4,    -5
12747,    29,    -3,   -13
12757,    33,    -6,   -28
12767,    43,   -13,   -51
12777,    41,   -19,   -80
12790,    27,   -18,  -114
12800,    12,   -19,  -140
12810,     4,   -21,  -129
12820,    12,   -17,   -98
12830,    14,   -15,   -55
12840,    -2,    -2,   -10
12850,   -18,     4,    14
12860,   -12,     6,    13
12870,     0,    12,    12
12880,     4,    13,   -10
12889,     2,    14,   -31
12899,    -7,     3,   -41
12909,   -15,    -1,   -38
12919,    -8,    -6,   -41
12929,     0,   -11,   -64
12939,    -4,   -11,   -87
12949,   -12,   -10,  -109
12959,   -15,   -10,  -107
12969,    -5,    -8,   -80
12979,     7,     0,   -50
12990,    13,     5,   -18
13000,     6,     6,     8
13009,     3,     5,    12
13020,     4,     2,     0
13030,    12,     0,   -17
13040,    17,     1,   -37
13050,     6,    -3,   -55
13059,     4,    -4,   -68
13070,     0,    -7,   -66
13080,    17,    -9,   -71
13092,    30,    -6,   -94
13103,    35,    -1,  -115
13113,    27,     0,  -109
13123,    12,     3,   -87
13133,     0,    -2,   -38
13143,   -11,    -1,    16
13154,   -14,     3,    57
13164,   -20,     8,    64
13175,   -16,     5,    46
13185,    -9,     6,     7
13193,    -1,     5,   -19
13201,     2,     6,   -29
13210,     0,     0,   -38
13220,     0,    -1,   -30
13230,     3,    -3,   -32
13240,     7,   -10,   -49
13250,     3,    -7,   -69
13260,     0,    -5,   -78
13270,     1,    -3,   -80
13280,    -1,    -3,   -58
13290,     1,     3,   -29
13300,     3,     1,     4
13310,     9,     1,    16
13320,    -4,     6,    21
13330,    -9,    -2,     3
13340,    -5,    -5,   -33
13351,     0,     6,   -56
13360,    12,    -5,   -95
13370,    15,    -5,  -106
13380,    19,    -7,   -91
13391,    13,    -6,   -84
13401,     7,    -9,   -83
13411,     2,   -13,   -84
13421,    -1,    -8,   -80
13431,     7,    -6,   -66
13441,     9,    -7,   -42
13451,     7,     4,   -12
13461,     1,     9,     7
13472,    -1,     6,    19
13482,    -3,     3,     6
13491,    -2,     5,   -17
13502,    -5,     1,   -29
13512,    -7,    -1,   -45
13522,    -1,    -1,   -49
13532,     0,    -6,   -50
13542,     2,    -8,   -51
13552,     1,    -8,   -59
13562,     4,    -7,   -64
13572,     7,    -4,   -71
13582,    13,     0,   -65
13591,    12,     0,   -56
13600,    13,     6,   -37
13610,     6,     6,   -25
13620,     0,     3,   -16
13631,     0,    -1,    -9
13641,     0,    -6,   -15
13650,     2,    -8,   -26
13660,    -2,   -10,   -28
13670,    -8,    -9,   -29
13681,   -10,    -5,   -34
13690,   -13,    -2,   -38
13700,     0,    -3,   -47
13709,    14,    -1,   -57
13720,    10,     3,   -69
13730,    10,     3,   -69
13739,     9,     2,   -64
13750,     3,     2,   -53
13760,     2,     1,   -34
13770,     1,    -1,   -25
13779,    -5,    -1,   -22
13791,    -4,     2,   -22
13800,     0,     0,   -25
13810,    -2,     0,   -33
13820,   -10,     2,   -32
13830,    -9,     6,   -28
13841,     0,     6,   -27
13850,     0,     2,   -32
13860,     0,    -2,   -48
13871,     3,    -4,   -62
13881,     1,    -6,   -64
13891,     1,    -7,   -61
13901,     1,     0,   -49
13911,     6,     2,   -39
13921,    11,     7,   -36
13931,    11,    11,   -31
13940,    13,    13,   -33
13950,    11,    13,   -38
13960,    11,    14,   -43
13971,     6,    15,   -35
13981,     0,    10,   -27
13991,    -2,     2,   -19
14001,    -3,    -2,   -20
14011,    -7,    -6,   -25
14021,    -6,   -10,   -51
14031,    -2,   -14,   -68
14042,     0,   -12,   -79
14052,     3,    -8,   -70
14063,     5,    -6,   -57
14072,    -1,    -7,   -36
14082,    -5,    -5,   -19
14091,    -6,    -8,   -13
14101,   -11,   -23,   -10
14111,    23,   -65,    13
14121,    16,   -62,   -10
14130,   -27,   -57,   -10
14140,   -36,    -6,    -6
14150,   -25,    39,    -6
14160,   -14,    41,    -4
14171,   -11,    27,   -14
14181,    -9,    16,   -31
14191,    -7,    20,   -47
14201,    83,     3,   -97
14211,   126,   -49,   -58
14221,   161,   -72,   -49
14231,   181,   -64,   -46
14241,   167,   -64,   -33
14251,   102,   -34,   -30
14261,    42,   -20,   -22
14271,     5,   -11,   -31
14281,   -69,     4,   -15
14291,  -116,    12,   -16
14301,  -105,    14,   -21
14311,  -119,    45,   -19
14321,  -104,    42,   -34
14331,   -72,    28,   -43
14341,   -56,    18,   -41
14351,   -38,     9,   -50
14361,   -32,   -22,   -49
14371,   -20,   -55,   -54
14381,     7,  -100,   -35
14391,    26,  -158,   -20
14401,    46,   -96,   -33
14411,    46,    16,    -2
14421,     3,    92,   -57
14432,   -43,   105,   -39
14442,   -34,    83,   -63
14452,   -20,    56,   -63
14462,    10,    26,   -52
14472,    33,   -25,    24
14482,    26,  -134,    70
14492,    37,  -137,     4
14502,  -113,  -105,   -14
14512,  -132,  -163,   -76
14522,   -61,   -77,   -12
14532,   -40,   -19,     0
14542,    17,    39,     0
14552,    -2,    48,   -11
14562,   -27,    33,   -21
14572,   -12,    49,   -19
14583,    -4,    92,   -33
14592,   -29,    71,   -39
14601,   -35,    53,   -39
14612,   -17,    69,   -47
14621,   -11,    69,   -47
14631,   -13,    79,   -31
14641,    -6,    72,   -25
14651,    -4,    61,   -30
14661,    -7,    41,   -38
14672,    -6,    24,   -45
14681,    -5,    22,   -48
14691,    -4,    20,   -44
14701,     0,     9,   -39
14711,    -6,    15,   -46
14721,    -6,     0,   -54
14732,   -81,   113,    40
14741,   -96,   243,   100
14752,    -4,    24,   -66
14762,    32,   -96,  -142
14771,    52,  -141,  -141
14781,    31,   -29,   -66
14791,    -2,    40,     8
14801,   -15,    43,    22
14811,   -18,    31,    -2
14821,     0,   -26,   -72
14831,    17,   -76,  -115
14841,    10,   -47,   -69
14852,    14,   -47,   -74
14862,    10,   -36,   -54
14871,    -1,    -9,   -49
14881,     1,   -27,   -75
14891,    -3,   -15,   -83
14902,    -1,   -11,   -75
14912,     3,   -31,   -68
14921,     0,   -19,   -38
14931,     1,    -9,   -12
14941,    -5,    -2,     1
14952,     0,     8,     0
14962,     2,    20,   -16
14971,    -4,    19,   -28
14981,   -11,    29,   -25
14991,    -5,    27,   -24
15001,    21,   -26,   -34
15010,    50,  -120,   -24
15021,    45,  -143,   -35
15031,   -14,   -32,   -70
15040,   -61,    41,   -83
15051,   -35,    14,   -97
15060,   -59,    31,   -67
15071,   -81,    35,   -46
15081,   -66,    25,   -24
15091,   -37,    13,    -7
15102,    -2,    -1,   -11
15112,     9,    -5,   -26
15122,    32,    -4,   -46
15132,    33,     0,   -64
15143,     4,    12,   -67
15155,    10,    20,   -77
15164,    10,    24,   -83
15173,    -6,    -2,   -72
15183,   -39,   -14,   -62
15193,   -50,   -33,   -67
15202,   -52,   -25,   -72
15211,   -16,   -13,   -65
15221,     4,     0,   -48
15231,    17,     9,   -35
15240,     4,    13,   -14
15251,   -17,     0,     4
15261,   -36,    -6,     0
15271,   -47,   -52,   -10
15281,   -22,   -99,   -38
15291,    -5,   -44,   -60
15302,    -9,    23,   -58
15312,   -11,    80,   -61
15322,     2,    89,   -54
15333,   -26,    74,   -41
15343,   -44,    43,   -46
15353,    10,    37,   -53
15363,    23,    24,   -57
15373,    30,    22,   -61
15383,    56,    20,   -54
15393,    57,    33,   -45
15402,    93,    49,   -38
15411,    96,    75,   -24
15421,    82,    86,   -23
15431,    23,    59,   -13
15441,     5,    51,   -17
15451,   -27,    42,   -37
15461,   -29,    51,   -43
15471,    -5,    73,   -43
15481,    78,   162,   -30
15491,   102,   136,   -63
15502,    70,   122,   -61
15513,    13,   126,   -41
15523,   -26,   113,   -30
15533,   -14,    65,   -22
15543,   -49,    -6,   -26
15553,   -72,   -39,   -20
15563,   -71,   -60,   -19
15573,   -20,   -40,   -44
15583,     4,   -27,   -21
15593,    37,     3,   -24
15603,    49,    49,   -11
15613,    55,    54,     7
15623,   -15,    13,     0
15633,   -63,   -71,   -16
15643,   -44,  -126,   -51
15653,   -59,  -120,   -56
15663,   -55,  -102,   -62
15673,   -12,   -38,   -52
15684,    21,    21,   -49
15693,    -6,    33,   -30
15701,   -46,    38,   -31
15711,  -149,    30,    -5
15722,  -135,   -21,   -39
15731,  -128,   -42,   -22
15742,  -154,   -67,   -10
15751,  -149,   -94,   -19
15761,  -111,   -75,   -30
15771,   -50,   -37,   -31
15781,    31,     3,    -5
15792,    30,    36,    -4
15802,    35,    14,   -23
15814,   -15,   -28,   -36
15823,   -12,   -52,   -49
15834,    74,   -47,   -29
15844,   117,   -34,   -41
15854,   119,    11,   -10
15863,   101,    33,   -17
15873,    31,    60,   -12
15883,   -33,    54,   -40
15893,   -59,   -24,   -73
15903,  -113,   -54,   -48
15913,   -52,   -69,   -81
15923,   122,   -62,   -79
15933,   179,    -8,   -74
15943,   125,    17,   -74
15954,    61,    56,   -51
15964,   -25,     7,   -36
15974,   -37,   -41,   -60
15984,    12,   -60,   -74
15993,    51,   -17,   -62
16002,    77,     5,   -25
16012,   140,    -3,   -15
16022,   182,    35,   -10
16032,   118,   -17,   -30
16042,   122,   -73,   -22
16053,   145,   -18,   -26
16062,   115,     6,   -66
16072,   125,   -11,   -94
16082,   111,    -1,   -67
16093,   110,    13,   -63
16103,    96,    35,   -64
16113,    82,    60,   -40
16123,   -34,    11,   -21
16135,  -110,   -10,   -24
16144,  -100,   -39,   -29
16154,   -79,   -60,   -29
16164,    16,   -31,   -36
16174,    76,     6,   -33
16184,   129,    28,   -35
16193,   131,     1,   -56
16203,    32,     1,   -63
16212,   -91,   -54,   -75
16223,  -205,  -121,   -95
16234,  -180,  -126,   -77
16242,  -117,  -154,   -58
16253,   -62,  -145,   -53
16264,   -23,  -101,   -49
16273,    42,   -73,   -46
16282,   178,   -90,   -74
16292,   176,   -65,   -42
16303,   134,   -64,   -21
16313,   126,   -70,   -35
16323,    67,   -23,   -13
16333,    77,   -49,   -15
16343,   147,   -99,   -26
16354,   180,   -95,   -40
16364,   125,   -77,   -50
16374,   111,   -37,   -47
16384,   148,   -48,   -60
16394,   158,   -16,   -56
16403,   120,    11,   -33
16412,   174,     1,   -42
16422,   169,   -21,   -41
16433,   156,    53,   -28
16443,   119,    41,   -23
16452,   163,    84,   -33
16462,   112,    39,   -28
16473,    85,   -53,   -24
16483,    83,  -116,   -44
16493,    43,  -247,   -38
16502,    27,  -181,   -13
16513,    36,  -199,   -46
16523,    57,  -178,   -52
16534,    55,  -102,   -55
16544,    21,  -104,   -58
16554,     3,  -147,   -81
16564,    15,  -138,   -56
16574,    12,  -202,   -40
16584,   -22,  -343,   -13
16593,   -32,  -378,   -37
16603,   -32,  -252,   -56
16613,   -44,   -98,   -31
16622,    -8,   -48,   -57
16633,    28,     8,   -64
16643,    47,    -5,   -56
16653,    93,   -11,   -50
16662,   143,    69,   -58
16672,   141,   187,   -62
16683,   134,   252,   -85
16693,   151,   216,   -70
16703,   160,   149,   -66
16713,   125,   111,   -51
16723,   151,   126,   -53
16733,   126,   176,   -29
16743,   119,   189,   -39
16753,    95,   117,   -25
16763,    89,    72,   -23
16774,    81,    38,   -24
16784,    61,    23,   -27
16794,    68,    51,   -30
16804,    24,    32,   -30
16813,    -6,    24,   -28
16823,   -51,   -34,   -22
16834,   -48,   -82,   -45
16843,    21,   -75,   -56
16853,     2,   -62,   -63
16863,    28,   -10,   -55
16873,    24,    -3,   -51
16883,   116,    25,   -23
16893,    90,    -3,   -19
16903,    64,   -80,   -15
16913,   108,  -114,   -19
16924,   139,   -93,   -10
16934,   102,  -159,   -10
16943,   132,  -210,   -12
16954,   159,  -106,     0
16964,   170,   -24,   -17
16974,   195,    26,   -32
16984,   168,    49,   -39
16994,   136,   -91,   -37
17004,   142,  -175,   -62
17015,   157,  -199,   -54
17024,   153,  -159,   -45
17034,   189,    -5,   -64
17044,   212,    99,   -40
17054,   205,    90,   -20
17064,   211,    47,   -11
17074,   199,   -41,   -20
17084,   167,   -30,   -15
17094,   125,    83,   -34
17104,    89,   222,   -35
17114,    60,   212,   -41
17123,    25,   114,   -33
17133,    11,    56,   -31
17143,    -1,    44,   -30
17153,     0,    40,   -20
17163,    10,    53,   -21
17173,    -3,     3,   -17
17184,    10,   -45,   -32
17193,    31,   -36,   -28
17204,     5,    74,   -31
17213,    50,    90,   -44
17223,    50,   102,   -54
17233,    25,    38,   -55
17243,    57,   -18,   -58
17253,    47,   -34,   -51
17264,    39,   -85,   -49
17273,    75,  -133,   -38
17283,    74,  -109,   -38
17293,    63,  -100,   -42
17304,    86,   -23,   -55
17314,    69,   129,   -53
17323,    49,   154,   -53
17333,    43,    57,   -37
17343,    81,    61,   -31
17353,    86,    66,    -6
17364,    90,    -6,   -12
17374,    83,   -48,   -20
17384,    62,   -16,   -18
17394,    56,   -66,   -19
17403,    54,   -39,   -30
17413,    46,   -16,   -39
17423,    41,   -13,   -43
17433,    15,   -34,   -42
17443,    16,    -1,   -41
17453,    25,    51,   -66
17464,    24,    79,   -47
17474,    51,    69,   -43
17483,    57,    28,   -43
17493,    71,   -36,   -41
17503,    89,  -168,   -37
17514,   126,  -253,   -34
17524,   173,  -304,   -33
17534,   155,  -214,   -38
17543,   105,   -92,   -44
17553,    53,    32,   -48
17564,    30,   101,   -49
17574,    38,   172,   -47
17584,    29,   167,   -37
17594,    36,    82,   -31
17603,    48,     9,   -25
17613,    55,    -8,   -30
17624,    47,   -13,   -32
17634,    45,   -34,   -35
17644,    52,   -52,   -29
17654,    27,    58,   -29
17665,    20,   141,   -31
17675,    28,    99,   -37
17685,    30,    89,   -34
17695,    26,    93,   -32
17706,    29,    75,   -33
17715,    24,    61,   -30
17723,    15,    36,   -24
17733,    13,     3,   -25
17742,    15,   -14,   -25
17753,    34,     7,   -27
17763,    53,    10,   -27
17773,    55,     3,   -37
17783,    49,     4,   -45
17793,    48,    13,   -40
17803,    45,    31,   -31
17813,    40,    46,   -25
17823,    28,    10,   -37
17833,     0,   -24,   -37
17844,   -16,   -42,   -37
17854,     1,   -52,   -51
17864,    39,   -24,   -59
17873,    44,   -14,   -56
17884,    60,     2,   -37
17894,    87,     8,   -31
17904,    86,    21,   -18
17914,    67,   -12,   -22
17925,    62,   -53,   -34
17935,    59,   -52,   -45
17945,    58,   -37,   -42
17955,    54,   -28,   -45
17965,    52,   -17,   -38
17975,    52,   -12,   -34
17985,    52,    -8,   -37
17995,    46,    -5,   -38
18005,    42,   -11,   -40
18015,    42,   -19,   -44
18025,    38,   -20,   -43
18035,    37,   -19,   -40
18045,    31,   -15,   -31
18055,    -6,   -46,   -24
18065,   -28,   -37,   -20
18075,     0,   -38,   -31
18085,    50,   -19,   -42
18095,    68,   -14,   -54
18105,    78,     0,   -59
18115,    80,     1,   -48
18125,    70,     0,   -37
18135,    62,    -4,   -36
18145,    51,    -3,   -35
18155,    48,    -8,   -35
18165,    43,    -9,   -41
18175,    43,   -12,   -42
18185,    43,   -11,   -49
18195,    40,   -15,   -42
18205,    39,   -13,   -35
18215,    39,    -7,   -25
18225,    39,    -6,   -27
18235,    34,   -10,   -27
18245,    31,    -9,   -34
18255,    32,    -7,   -48
18265,    31,    -2,   -50
18275,    35,     2,   -55
18285,    39,     1,   -49
18295,    40,     0,   -46
18305,    35,     3,   -39
18315,    35,     2,   -35
18325,    29,     0,   -35
18335,    31,    -6,   -38
18345,    34,    -8,   -42
18355,    37,    -4,   -41
18365,    35,    -5,   -39
18375,    36,   -10,   -33
18385,    34,   -12,   -28
18395,    34,   -13,   -24
18405,    33,    -9,   -26
18415,    35,    -6,   -36
18424,    32,    -7,   -42
18433,    31,    -8,   -40
18444,    32,   -13,   -37
18453,    34,   -10,   -36
18463,    35,   -10,   -36
18474,    35,   -10,   -39
18483,    33,   -13,   -44
18493,    28,   -17,   -48
18503,    32,   -14,   -45
18513,    26,   -14,   -45
18526,    22,   -12,   -40
18536,    22,    -9,   -36
18546,    22,   -13,   -36
18556,    24,   -14,   -34
18565,    22,   -16,   -36
18575,    23,   -16,   -40
18586,    22,   -23,   -38
18596,    22,   -23,   -41
18606,    25,   -17,   -45
18616,    27,   -14,   -30
18626,    28,   -10,   -30
18636,    27,   -12,   -28
18646,    31,   -18,   -42
18656,    34,   -10,   -45
18666,    38,   -10,   -46
18676,    38,    -5,   -47
18686,    33,    -1,   -37
18696,    26,    -6,   -36
18706,    24,    -6,   -30
18716,    22,    -2,   -31
18726,    22,    -2,   -28
18736,    25,    -3,   -28
18746,    26,    -5,   -29
18756,    20,    -8,   -37
18766,    20,    -7,   -38
18776,    16,    -9,   -34
18786,    19,    -9,   -32
18796,    19,    -9,   -36
18805,    17,   -11,   -52
18816,    15,   -10,   -57
18826,    18,   -16,   -56
18835,    18,   -14,   -59
18846,    18,   -16,   -49
18856,    18,   -13,   -38
18865,    17,   -10,   -33
18875,    16,    -7,   -27
18885,    16,   -16,   -28
18895,    17,   -20,   -33
18905,    14,   -21,   -35
18915,    12,   -18,   -35
18926,    14,   -14,   -35
18936,    17,   -11,   -41
18946,    15,   -10,   -33
18956,    15,   -11,   -40
18966,    16,   -11,   -57
18976,    18,   -11,   -61
18986,    16,   -10,   -59
18996,    11,   -14,   -50
19005,     8,   -21,   -39
19016,     5,   -15,   -35
19026,     7,   -17,   -30
19036,    14,   -12,   -20
19046,    21,   -10,   -22
19056,    23,    -9,   -28
19066,    22,    -6,   -29
19075,    18,    -4,   -32
19085,    17,    -3,   -37
19095,    20,    -2,   -47
19105,    19,    -2,   -47
19116,    18,    -4,   -37
19126,    17,    -3,   -35
19136,    15,    -2,   -38
19146,    17,     0,   -41
19156,    20,     0,   -39
19166,    21,    -1,   -34
19176,    23,    -7,   -33
19186,    25,    -2,   -27
19196,    24,    -5,   -23
19206,    23,    -4,   -30
19216,    21,   -12,   -40
19226,    15,   -14,   -42
19236,    15,   -13,   -42
19246,    17,   -11,   -45
19256,    18,    -8,   -49
19266,    18,   -10,   -59
19276,    17,   -10,   -57
19286,    16,   -11,   -54
19296,    10,   -11,   -55
19306,    12,    -8,   -59
19316,    15,    -9,   -58
19326,    18,   -13,   -48
19336,    22,   -11,   -36
19346,    19,   -10,   -28
19356,    20,    -6,   -27
19366,    14,    -6,   -29
19376,    14,    -7,   -44
19386,    15,    -4,   -49
19396,    12,     0,   -50
19405,    13,     0,   -41
19416,    10,     1,   -37
19425,    13,     1,   -39
19437,     8,    -4,   -47
19445,    14,    -9,   -52
19455,    13,    -6,   -47
19465,    14,    -7,   -41
19475,    11,    -6,   -29
19485,    13,    -2,   -26
19495,    15,    -6,   -20
19505,    17,    -3,   -21
19515,    18,     0,   -25
19525,    18,     1,   -36
19537,    13,    -6,   -39
19544,    14,    -8,   -36
19554,    16,    -8,   -28
19564,    20,    -3,   -27
19575,    22,    -1,   -28
19584,    26,    -1,   -32
19594,    26,    -2,   -42
19604,    22,    -1,   -43
19614,    19,    -2,   -39
19625,    13,    -3,   -25
19636,    14,    -8,   -19
19645,    14,    -8,   -19
19655,    16,    -7,   -30
19665,    21,     0,   -42
19675,    25,    -3,   -48
19685,    28,   -12,   -60
19696,    24,    -4,   -56
19706,    25,    -6,   -47
19716,    25,    -5,   -38
19725,    19,    -5,   -36
19735,    11,   -10,   -31
19744,    14,   -12,   -28
19755,    13,   -11,   -33
19764,    16,    -5,   -38
19774,    21,    -4,   -43
19785,    17,    -7,   -44
19795,    15,     0,   -31
19805,    12,    -3,   -20
19815,    11,   -10,   -21
19824,    10,   -14,   -36
19835,     7,    -9,   -51
19845,     7,   -11,   -58
19854,     9,    -8,   -62
19864,    14,    -5,   -54
19875,    15,    -6,   -49
19885,    11,    -5,   -38
19895,    10,    -4,   -30
19904,    13,    -5,   -28
19915,     9,    -3,   -29
19924,     6,    -3,   -26
19935,    13,    -4,   -32
19945,     8,    -6,   -26
19955,    10,    -2,   -29
19965,     9,    -5,   -35
19976,     7,   -10,   -40
19986,     9,    -9,   -51
19996,    11,    -8,   -61
20005,     5,   -10,   -57
20015,     4,    -4,   -44
20025,    10,    -3,   -39
20032,     9,    -3,   -33
20042,     9,    -4,   -36
20052,    11,    -4,   -39
20063,     9,    -6,   -34
20072,    15,    -8,   -33
20082,    19,   -10,   -27
20092,    12,    -8,   -27
20102,     9,    -7,   -30
20113,     6,    -3,   -41
20123,    12,    -3,   -45
20132,    12,    -2,   -50
20143,     8,    -3,   -56
20153,     8,     2,   -57
20162,    11,     0,   -49
20172,    10,    -7,   -33
20182,    16,   -11,   -26
