time,accx,accy,accz
10454,    11,    -7,    39
10464,    13,    -3,    37
10474,    14,    -3,    35
10484,    12,    -4,    40
10495,    12,    -3,    48
10505,    12,    -4,    48
10515,    12,    -7,    45
10525,     7,    -6,    43
10535,     9,    -5,    45
10545,     9,    -1,    49
10556,     4,    -4,    51
10566,     1,    -1,    56
10576,     4,     1,    61
10586,     4,    -1,    57
10596,     8,     0,    56
10607,     9,    -1,    61
10617,     7,     1,    55
10627,     5,     0,    50
10637,     2,    -3,    51
10647,     4,    -2,    52
10657,     5,    -2,    52
10668,    10,    -3,    42
10678,     1,    -3,    46
10688,    -1,    -5,    48
10698,     0,    -1,    44
10708,     4,    -2,    38
10719,     3,    -3,    35
10729,     6,    -3,    34
10739,     2,    -1,    40
10749,     0,    -1,    38
10759,     0,     1,    39
10769,     0,     1,    47
10780,     0,     2,    48
10790,    -2,    -1,    48
10800,    -1,    -5,    51
10810,    -1,    -6,    54
10820,     0,   -11,    57
10830,     0,   -10,    57
10841,     0,   -12,    57
10851,     0,   -13,    57
10861,    -1,   -12,    59
10871,     1,   -11,    53
10881,     2,    -5,    44
10891,     1,    -4,    38
10902,     0,    -4,    43
10912,    -1,    -2,    46
10922,    -3,     0,    43
10932,    -3,    -1,    41
10942,     0,    -3,    31
10953,     2,    -3,    39
10963,     0,    -8,    39
10973,     1,    -3,    32
10983,     3,    -2,    36
10993,     1,    -4,    40
11004,     0,    -2,    47
11014,     2,    -2,    50
11024,     4,    -6,    50
11034,     4,    -4,    50
11044,     3,    -4,    47
11054,     4,    -2,    44
11065,     5,     0,    43
11075,     0,     4,    41
11085,     2,    12,    40
11095,     0,     8,    48
11105,     0,     4,    35
11115,     1,     3,    35
11126,     0,    -1,    39
11136,     0,    -1,    35
11146,     2,    -3,    37
11156,     3,     0,    38
11166,    -2,     2,    48
11177,    -2,     0,    52
11187,     0,    -1,    48
11197,     3,    -3,    44
11207,     1,    -3,    43
11218,     3,    -3,    40
11228,     6,    -1,    43
11237,     6,     0,    38
11246,     5,    -1,    37
11255,     5,    -3,    40
11264,     2,     0,    43
11273,     0,     2,    47
11282,    -1,    -2,    45
11290,    -4,    -2,    46
11299,    -2,    -3,    43
11308,     1,    -3,    35
11317,     4,    -1,    34
11326,     2,     0,    34
11335,     2,    -2,    34
11344,     1,    -3,    45
11353,     0,    -2,    51
11362,     1,    -2,    43
11371,     2,     1,    42
11380,     3,     5,    44
11389,     0,     6,    48
11398,     4,     4,    53
11406,     3,     0,    48
11415,     9,    -1,    48
11424,     7,    -3,    53
11434,     4,    -5,    49
11445,     4,    -5,    53
11456,     0,    -8,    55
11466,     1,    -7,    57
11476,     5,    -5,    56
11487,     0,    -5,    49
11497,    -1,    -6,    47
11507,    -3,    -2,    47
11518,    -3,     0,    47
11528,    -1,     0,    41
11538,     0,     1,    40
11547,    -2,     1,    40
11556,     0,     0,    40
11565,     4,     1,    42
11574,     6,     1,    47
11584,     7,    -3,    52
11594,     8,    -3,    53
11604,     5,    -2,    56
11615,     1,     0,    47
11624,     2,     0,    43
11634,     0,    -1,    44
11645,     0,     2,    35
11656,     1,     5,    39
11666,    -1,     5,    42
11676,    -1,     1,    46
11686,    -1,     1,    53
11696,     4,    -1,    46
11707,     6,     0,    46
11717,     3,     0,    45
11727,     7,    -1,    47
11737,     9,    -2,    47
11747,     8,    -3,    47
11756,     5,    -6,    46
11765,     4,    -7,    46
11775,     3,    -8,    46
11785,     3,   -11,    43
11795,     8,   -10,    49
11805,     9,    -9,    55
11815,     9,    -6,    57
11825,     9,    -6,    57
11835,     7,    -5,    55
11845,     5,    -5,    52
11855,     5,    -8,    49
11865,     2,    -4,    49
11875,     3,    -4,    49
11885,     4,    -2,    46
11895,     2,    -6,    43
11905,     4,    -4,    46
11915,     2,     0,    47
11925,     1,     2,    41
11935,    -1,    -3,    38
11945,    -1,     0,    36
11955,     0,     2,    41
11966,     3,     3,    41
11976,     3,     6,    42
11986,     4,    10,    49
11996,     6,     5,    50
12006,     2,     2,    47
12017,     0,     4,    42
12027,     0,     0,    37
12037,     7,    -1,    35
12047,     8,     0,    37
12057,     9,    -2,    49
12068,    10,    -2,    50
12078,     5,     0,    45
12088,     4,     2,    44
12098,     6,     4,    46
12108,     7,     2,    50
12118,     7,     0,    48
12129,     8,    -1,    47
12139,     7,     3,    45
12149,     9,     5,    49
12160,    12,     3,    42
12170,    14,     1,    37
12180,     9,     3,    34
12190,     6,     1,    37
12200,     2,    -5,    35
12210,     3,    -6,    37
12221,     1,    -8,    39
12231,     4,    -4,    39
12241,     1,    -1,    49
12251,     5,     0,    51
12262,     7,     3,    44
12274,     5,     6,    42
12284,     6,     9,    44
12295,     8,     2,    45
12306,     6,     0,    48
12316,     1,     0,    52
12326,     0,     0,    49
12337,     0,    -1,    52
12346,     1,    -4,    49
12355,     3,    -3,    50
12364,     3,    -4,    45
12373,     0,     0,    47
12382,     0,    -4,    40
12391,     2,    -9,    41
12400,     3,    -5,    40
12409,     3,     0,    37
12418,     1,     3,    34
12427,     3,     7,    36
12436,     2,     6,    40
12445,     2,     3,    45
12456,    -2,    -2,    50
12466,    -3,    -2,    41
12477,    -5,    -4,    44
12487,    -9,    -3,    44
12497,    -5,    -5,    45
12507,    -5,     1,    41
12518,    -7,     0,    38
12528,    -6,    -2,    35
12538,    -9,    -6,    42
12548,    -3,    -6,    41
12558,    -3,    -4,    40
12569,     3,    -6,    47
12579,     8,     0,    32
12589,     7,    -3,    39
12599,     8,     0,    33
12609,    10,    -2,    44
12620,     5,    -6,    36
12630,     4,    -5,    30
12640,     2,     1,    21
12650,     3,     3,    25
12660,     1,     8,    39
12671,     6,     9,    35
12681,     1,    11,    56
12691,     1,   -20,    62
12701,    30,   -36,    26
12711,    44,   -43,    40
12722,    53,   -20,    78
12733,    87,     3,   105
12743,   172,    36,   140
12753,   226,   102,   138
12762,   230,   130,   140
12771,   148,   130,    82
12780,   -21,    59,    40
12789,  -159,     4,    63
12798,  -124,   -10,    63
12807,  -101,   -30,   117
12816,   -90,   -50,   191
12825,   -93,   -30,   245
12834,   -95,     7,   313
12845,  -121,   -18,   382
12856,  -154,   -57,   378
12866,  -225,   -89,   342
12877,  -276,  -124,   362
12887,  -264,  -148,   453
12897,  -232,  -147,   561
12907,  -202,  -146,   643
12917,  -190,  -124,   686
12928,  -196,  -129,   685
12938,  -212,  -146,   704
12948,  -200,  -140,   754
12957,  -167,  -106,   822
12966,  -120,   -73,   921
12975,   -78,   -49,  1019
12985,   -78,   -36,  1098
12995,  -106,     6,  1158
13005,  -102,    25,  1403
13015,   -24,   -18,  1501
13025,     6,  -105,  1478
13035,   -62,   -52,  1347
13045,  -177,    81,  1159
13056,  -288,   164,  1015
13066,  -377,   184,   939
13076,  -456,   180,   921
13086,  -501,   132,   973
13096,  -464,    22,  1125
13107,  -406,   -98,  1297
13117,  -369,  -160,  1478
13127,  -299,  -146,  1692
13137,  -243,  -105,  1852
13148,  -235,   -38,  1872
13158,  -264,    23,  1741
13168,  -358,   107,  1518
13178,  -540,   238,  1299
13188,  -754,   453,  1126
13198,  -946,   623,   984
13209, -1066,   617,   946
13219, -1061,   410,  1037
13229,  -967,   182,  1184
13239,  -875,    34,  1334
13249,  -789,   -66,  1548
13259,  -704,  -201,  1744
13270,  -660,  -356,  1862
13280,  -682,  -435,  1886
13290,  -798,  -463,  1765
13300,  -921,  -437,  1574
13310, -1001,  -332,  1362
13321, -1064,  -204,  1251
13331, -1051,  -155,  1260
13341,  -986,  -214,  1306
13352,  -969,  -194,  1384
13362,  -977,  -110,  1438
13372,  -948,   -29,  1446
13383,  -922,   111,  1408
13393,  -974,   193,  1368
13403, -1023,   221,  1270
13413, -1032,   236,  1143
13424,  -983,   237,  1074
13434,  -914,   292,  1079
13444,  -872,   390,  1085
13454,  -850,   487,   968
13464,  -863,   697,   707
13475,  -958,   937,   350
13485, -1060,  1058,    89
13495, -1021,  1101,    28
13505,  -825,   943,    95
13516,  -661,   649,   181
13526,  -602,   456,    93
13536,  -645,   437,  -193
13546,  -796,   558,  -592
13557, -1001,   745,  -983
13567, -1176,   887, -1282
13577, -1226,   865, -1416
13588, -1136,   727, -1296
13598,  -927,   567, -1041
13608,  -641,   302,  -701
13618,  -429,    -8,  -430
13628,  -385,  -229,  -345
13639,  -472,  -288,  -429
13649,  -692,  -217,  -670
13659,  -947,   -94,  -926
13669, -1072,    42, -1076
13679, -1072,   179, -1058
13690, -1011,   269,  -919
13700,  -927,   321,  -762
13710,  -876,   393,  -665
13720,  -863,   420,  -615
13730,  -851,   399,  -582
13741,  -855,   457,  -572
13751,  -868,   600,  -536
13761,  -865,   740,  -517
13772,  -856,   766,  -581
13782,  -901,   689,  -759
13792, -1013,   567,  -881
13802, -1048,   512,  -852
13812,  -940,   638,  -649
13822,  -757,   807,  -360
13833,  -547,  1014,   -43
13843,  -324,  1262,   136
13853,  -129,  1452,   108
13864,   -32,  1367,   -47
13874,   -29,  1036,  -244
13884,   -56,   662,  -472
13894,   -67,   445,  -670
13905,   -69,   296,  -790
13915,   -45,   246,  -822
13925,   -24,   366,  -843
13936,    17,   573,  -943
13946,   100,   693, -1046
13955,   173,   613, -1030
13965,   246,   341,  -974
13974,   324,  -269,  -926
13983,   358,  -831,  -929
13992,   268, -1075, -1112
14001,    72,  -965, -1440
14010,  -100,  -601, -1794
14019,  -204,  -167, -2029
14028,  -175,   130, -2119
14037,    17,    86, -1949
14046,   256,  -269, -1639
14054,   445,  -716, -1345
14062,   505,  -925, -1257
14070,   425,  -952, -1333
14078,   304,  -734, -1462
14086,   227,  -328, -1502
14095,   246,   136, -1318
14105,   364,   431, -1085
14115,   537,   317,  -832
14125,   755,    10,  -540
14135,   944,  -145,  -366
14144,  1027,   -74,  -328
14155,   991,     8,  -478
14165,   877,   -45,  -713
14175,   763,  -101,  -943
14185,   684,   -71, -1146
14195,   614,    81, -1294
14205,   573,   299, -1372
14215,   613,   417, -1374
14225,   688,   393, -1302
14235,   745,   345, -1192
14245,   764,   261, -1133
14254,   747,   159, -1091
14264,   710,   167, -1114
14275,   658,   217, -1126
14284,   640,   212, -1065
14294,   649,   -38,  -926
14304,   724,  -373,  -717
14314,   805,  -549,  -551
14324,   804,  -612,  -425
14334,   746,  -612,  -398
14344,   650,  -596,  -459
14354,   563,  -559,  -550
14365,   512,  -569,  -609
14375,   509,  -704,  -563
14385,   564,  -917,  -418
14395,   616, -1022,  -295
14405,   608, -1033,  -266
14415,   576, -1083,  -259
14425,   512, -1043,  -286
14435,   438,  -833,  -378
14445,   387,  -519,  -494
14455,   388,  -245,  -579
14466,   421,   -27,  -667
14476,   412,   -68,  -773
14486,   362,  -423,  -816
14496,   300,  -782,  -837
14506,   264,  -977,  -894
14516,   287,  -875,  -956
14526,   303,  -601,  -946
14536,   338,  -229,  -926
14546,   438,   123,  -892
14555,   610,   346,  -755
14565,   828,   378,  -545
14575,   990,   228,  -363
14585,  1065,   -21,  -239
14595,  1020,  -225,  -216
14605,   872,  -240,  -330
14615,   716,   -72,  -510
14625,   576,   174,  -688
14636,   491,   367,  -768
14646,   549,   446,  -732
14656,   651,   441,  -619
14666,   707,   392,  -499
14676,   702,   216,  -457
14685,   563,   -33,  -428
14697,   374,  -132,  -435
14706,   240,  -157,  -426
14716,   164,  -161,  -315
14726,   164,  -132,  -114
14735,   288,   -69,   134
14745,   492,    64,   442
14755,   759,   183,   707
14765,  1028,   219,   863
14775,  1159,   103,   812
14786,  1075,   -24,   521
14795,   822,   -10,    25
14805,   512,   138,  -510
14815,   240,   386,  -995
14825,    57,   578, -1358
14836,   -36,   628, -1598
14846,   -91,   564, -1730
14855,  -158,   425, -1725
14865,  -185,   228, -1636
14874,   -95,    -7, -1437
14885,   149,  -259, -1125
14896,   421,  -371,  -697
14905,   723,  -285,  -283
14915,  1082,  -224,    21
14924,  1421,  -290,   157
14935,  1599,  -445,     4
14945,  1573,  -480,  -300
14955,  1418,  -332,  -694
14966,  1179,  -141, -1081
14976,   954,    81, -1400
14986,   784,   349, -1548
14995,   735,   577, -1538
15005,   820,   489, -1401
15016,   933,   304, -1208
15028,   968,    92, -1139
15036,   809,   -89, -1232
15046,   553,  -186, -1354
15055,   398,  -210, -1470
15065,   389,   -71, -1351
15074,   534,   110,  -923
15085,   827,   146,  -447
15095,  1142,   135,   -21
15104,  1424,    38,   224
15115,  1570,  -101,   274
15125,  1578,  -199,   242
15134,  1514,  -272,   157
15145,  1477,  -367,    87
15155,  1456,  -497,    25
15165,  1368,  -522,   -38
15176,  1197,  -490,  -220
15186,   943,  -375,  -584
15196,   725,   -39,  -850
15205,   696,   225,  -932
15215,   805,   280,  -822
15225,   994,   195,  -579
15235,  1247,    90,  -278
15245,  1445,   -37,   -12
15255,  1508,  -162,   133
15265,  1472,  -261,   118
15276,  1256,  -245,    73
15286,   960,   129,   -91
15296,   772,   632,  -307
15306,   715,   903,  -334
15316,   782,   884,  -145
15326,   884,   492,   138
15336,   890,   -98,   403
15346,   814,  -525,   622
15356,   689,  -704,   638
15366,   488,  -517,   658
15376,   326,    29,   565
15385,   250,   511,   264
15396,   194,   874,    94
15406,   202,   995,    59
15416,   157,   861,     8
15426,    66,   732,    54
15436,   -24,   486,   150
15446,   -77,    36,   364
15456,   -63,  -298,   427
15466,  -186,  -319,   846
15476,  -287,  -275,  1354
15487,  -362,    92,  1452
15497,  -543,   478,  1381
15507,  -718,   720,  1078
15517,  -869,   810,   803
15527,  -945,   838,   811
15537,  -907,   861,  1045
15547,  -784,   794,  1371
15556,  -640,   696,  1696
15566,  -501,   563,  1965
15576,  -406,   379,  2108
15585,  -363,   151,  2241
15596,  -315,   -17,  2363
15606,  -218,   -89,  2324
15616,   -60,    28,  2259
15626,    96,   344,  2230
15636,   265,   804,  2137
15646,   469,  1173,  1979
15656,   604,  1179,  1847
15667,   619,   910,  2058
15676,   540,   486,  1930
15686,   460,   117,  1762
15697,   442,  -149,  1748
15707,   580,  -278,  1489
15717,   822,  -359,  1204
15727,  1021,  -282,  1192
15737,  1183,  -145,  1292
15747,  1251,  -213,  1440
15756,  1147,  -498,  1679
15765,   888,  -673,  1867
15775,   585,  -713,  1833
15785,   369,  -753,  1606
15795,   204,  -762,  1382
15805,    33,  -629,  1141
15815,   -80,  -467,   878
15825,  -165,  -244,   671
15835,  -245,    29,   532
15845,  -321,   252,   469
15855,  -350,   347,   369
15865,  -332,   355,   331
15875,  -301,   305,   318
15885,  -282,   235,   284
15895,  -269,   178,   258
15905,  -262,   139,   219
15916,  -266,   106,   190
15926,  -267,    83,   175
15935,  -265,    78,   150
15945,  -253,    70,   114
15955,  -239,    59,    84
15966,  -230,    38,    83
15976,  -219,     8,    64
15986,  -217,   -10,    36
15996,  -220,   -35,    29
16006,  -217,   -37,    36
16016,  -211,   -32,    24
16026,  -199,   -14,    10
16036,  -200,    -1,    -9
16046,  -202,    20,     4
16056,  -193,    41,    -9
16066,  -192,    34,    33
16076,  -205,    37,    89
16087,  -201,    12,   107
16096,  -186,    21,   124
16106,  -160,    36,   174
16116,   -87,   305,   300
16126,   -87,   735,   448
16137,  -449,   733,   926
16146,  -427,   456,   473
16156,  -287,   112,  -512
16166,   -89,  -241, -1163
16176,    -8,  -443,  -681
16186,  -172,  -433,   373
16196,  -270,  -188,   539
16206,  -197,   -45,    19
16216,  -128,  -128,  -309
16226,  -164,  -184,  -121
16236,  -208,  -101,   149
16246,  -189,     0,   120
16256,  -166,   -10,    15
16267,  -186,   -55,     0
16276,  -192,   -24,    11
16286,  -174,    11,    22
16296,  -175,    -3,    63
16306,  -186,   -17,    57
16317,  -187,    -8,    17
16327,  -182,     3,    24
16336,  -186,     1,    53
16346,  -183,     4,    40
16358,  -177,     7,    15
16367,  -175,     4,    30
16376,  -177,     6,    37
16386,  -172,     8,    12
16396,  -165,     1,     5
16407,  -166,    -4,    37
16417,  -168,    -1,    48
16427,  -171,     0,    40
16436,  -171,    -1,    37
16446,  -170,    -1,    33
16456,  -166,     5,    31
16468,  -158,    11,    44
16478,  -160,     7,    41
16488,  -159,     3,    39
16498,  -156,     0,    33
16507,  -157,    -1,    33
16518,  -162,    -1,    31
16528,  -161,     1,    32
16538,  -161,     7,    32
16548,  -162,     6,    34
16558,  -156,     6,    35
16568,  -152,     9,    30
16578,  -148,    10,    32
16588,  -146,     9,    38
16598,  -147,     4,    37
16608,  -145,     1,    39
16618,  -146,     1,    41
16628,  -146,     5,    50
16638,  -144,    15,    47
16648,  -143,     9,    48
16658,  -137,     8,    41
16667,  -134,     3,    39
16677,  -133,     5,    41
16687,  -134,     0,    48
16696,  -133,    -4,    48
16706,  -133,    -3,    48
16716,  -127,     0,    48
16726,  -129,     8,    44
16737,  -127,     5,    44
16747,  -123,     3,    44
16757,  -123,     7,    42
16766,  -121,     8,    41
16776,  -124,     6,    45
16786,  -126,     2,    50
16797,  -122,    -6,    55
16809,  -123,    -6,    49
16817,  -121,    -3,    46
16827,  -120,     0,    39
16837,  -120,     6,    32
16847,  -120,     0,    33
16857,  -119,    -1,    35
16866,  -122,     0,    45
16876,  -119,     5,    44
16887,  -120,     8,    42
16897,  -114,     6,    41
16907,  -115,     3,    39
16917,  -109,     2,    47
16926,  -106,     0,    45
16936,  -106,     0,    40
16947,  -104,    10,    41
16957,  -103,    13,    50
16967,  -106,    10,    54
16977,  -104,     6,    52
16987,  -103,    -1,    51
16997,  -103,     0,    59
17007,   -99,     2,    52
17017,   -93,     2,    43
17027,   -93,     4,    38
17037,  -100,     1,    42
17046,  -100,     0,    39
17057,  -103,     0,    43
17066,  -106,    -1,    48
17076,  -104,    -4,    50
17086,  -103,    -4,    45
17096,  -100,    -6,    45
17106,   -98,    -9,    40
17116,   -97,    -7,    45
17126,   -99,    -4,    45
17136,   -97,    -4,    46
17146,   -94,    -5,    46
17156,   -94,    -1,    44
17166,   -94,    -1,    45
17176,   -91,    -1,    45
17186,   -94,    -2,    49
17196,   -94,     0,    49
17206,   -92,     0,    51
17216,   -85,     3,    46
17226,   -83,     4,    40
17236,   -87,     7,    43
17246,   -88,     6,    41
17256,   -87,     3,    36
17267,   -87,     2,    38
17277,   -86,     1,    42
17287,   -86,     0,    42
17297,   -86,     2,    42
17307,   -84,     3,    38
17317,   -86,     5,    46
17327,   -86,     0,    42
17337,   -81,     0,    39
17347,   -83,     0,    40
17357,   -83,     2,    44
17367,   -82,     0,    47
17381,   -82,    -2,    48
17389,   -79,    -1,    48
17397,   -80,    -5,    54
17407,   -77,    -7,    44
17417,   -76,    -1,    37
17427,   -72,     0,    39
17437,   -76,     1,    42
17447,   -79,     0,    43
17457,   -78,     1,    46
17467,   -77,    -1,    46
17477,   -78,    -4,    42
17487,   -78,    -1,    42
17497,   -76,    -1,    41
17507,   -76,     1,    42
17517,   -77,    -1,    37
17527,   -74,     0,    39
17537,   -72,     5,    48
17547,   -69,     5,    51
17557,   -71,     7,    54
17566,   -71,     8,    49
17577,   -70,     4,    48
17586,   -68,     5,    49
17596,   -67,     8,    49
17607,   -64,     8,    46
17616,   -66,     3,    46
17626,   -63,     2,    48
17637,   -63,     2,    48
17646,   -58,     0,    46
17657,   -61,    -2,    43
17667,   -64,    -5,    39
17677,   -61,    -3,    38
17687,   -63,    -2,    43
17697,   -60,     1,    46
17707,   -58,     3,    42
17718,   -61,    -1,    35
17727,   -65,    -2,    36
17737,   -63,    -6,    41
17747,   -63,     3,    40
17757,   -65,     4,    44
17766,   -68,     0,    48
17777,   -60,     2,    47
17786,   -65,     1,    40
17796,   -66,     2,    35
17807,   -62,     5,    36
17816,   -58,     4,    43
17827,   -55,     5,    42
17837,   -54,     3,    42
17846,   -52,     4,    37
17857,   -49,     2,    36
17867,   -52,    -1,    36
17877,   -58,     6,    38
17887,   -60,     2,    39
17897,   -57,     0,    44
17907,   -55,     2,    47
17918,   -55,     4,    43
17928,   -56,     5,    39
17937,   -51,     7,    37
17947,   -53,     2,    33
17957,   -56,    -2,    30
17967,   -49,    -1,    33
17978,   -49,     0,    35
17988,   -52,     2,    44
17998,   -52,    -1,    40
18007,   -58,     1,    41
18017,   -60,     1,    40
18028,   -58,     1,    39
18038,   -57,     0,    43
18048,   -59,     4,    47
18057,   -54,     5,    51
18067,   -51,     3,    44
18077,   -52,     1,    40
18088,   -50,     0,    34
18098,   -51,     0,    36
18108,   -52,     0,    35
18118,   -52,     1,    38
18127,   -52,     0,    38
18137,   -51,     0,    38
18148,   -50,    -2,    39
18158,   -47,    -4,    47
18168,   -41,    -1,    44
18178,   -43,    -3,    40
18189,   -47,    -3,    47
18199,   -49,    -1,    50
18209,   -45,    -3,    46
18219,   -43,    -4,    47
18229,   -47,    -3,    49
18239,   -42,    -6,    44
18249,   -34,    -7,    45
18259,   -32,    -6,    45
18267,   -37,   -10,    48
18277,   -37,   -14,    49
18287,   -41,   -13,    51
18297,   -36,   -10,    50
18307,   -33,    -5,    46
18316,   -34,     0,    39
18327,   -39,    -1,    40
18336,   -42,    -2,    42
18347,   -42,    -3,    40
18357,   -39,    -5,    41
18368,   -41,    -4,    40
18378,   -40,    -8,    41
18388,   -41,    -6,    42
18398,   -41,    -7,    43
18408,   -42,   -10,    35
18418,   -43,    -8,    41
18428,   -46,    -6,    41
18439,   -44,    -2,    42
18449,   -41,    -2,    45
18458,   -38,     1,    41
18468,   -38,     4,    42
18478,   -37,     5,    49
18488,   -35,     6,    57
18497,   -39,     6,    53
18507,   -39,     1,    51
18518,   -37,     2,    48
18528,   -36,     4,    39
18538,   -31,    -1,    44
18548,   -35,    -5,    49
18558,   -30,    -4,    41
18567,   -29,    -7,    41
18577,   -35,    -4,    49
18587,   -36,    -2,    46
18597,   -42,     0,    42
18607,   -43,     3,    35
18617,   -37,     2,    42
18627,   -36,    -1,    39
18637,   -43,    -5,    41
18647,   -41,    -2,    44
18657,   -39,     0,    41
18667,   -38,     1,    37
18677,   -36,     0,    34
18687,   -34,     1,    38
18697,   -33,     5,    40
18707,   -28,    -1,    44
18717,   -27,    -2,    42
18727,   -24,     0,    43
18737,   -23,    -1,    45
18748,   -20,    -1,    49
18757,   -25,     0,    51
18768,   -26,    -4,    51
18778,   -23,    -5,    50
18788,   -25,    -5,    54
18798,   -26,    -3,    58
18808,   -29,    -1,    54
18818,   -29,     0,    52
18828,   -31,    -5,    59
18838,   -30,    -5,    57
18848,   -28,    -6,    57
18858,   -29,    -5,    53
18867,   -29,    -1,    43
18877,   -27,    -2,    35
18887,   -27,    -3,    34
18897,   -23,    -1,    34
18908,   -22,     1,    34
18917,   -25,     4,    33
18927,   -27,     9,    35
18938,   -23,     5,    40
18947,   -24,     3,    42
18957,   -18,     3,    39
18968,   -22,     0,    46
18978,   -23,    -4,    49
18988,   -27,    -2,    46
18998,   -24,    -1,    32
19008,   -29,     1,    29
19018,   -24,     0,    25
19028,   -25,     0,    24
19038,   -25,     0,    29
19048,   -25,    -2,    29
19058,   -32,     1,    32
19069,   -26,     6,    37
19078,   -28,     7,    34
19088,   -27,     4,    44
19098,   -27,     2,    46
19109,   -25,     9,    41
19118,   -25,     8,    39
19128,   -26,     5,    39
19138,   -30,     3,    40
19148,   -28,    -1,    36
19158,   -21,    -4,    44
19169,   -23,    -5,    57
19179,   -24,    -2,    60
19189,   -22,     0,    54
19199,   -24,    -1,    40
19209,   -23,     0,    39
19220,   -21,    -3,    37
19230,   -20,    -4,    38
19240,   -21,    -6,    34
19249,   -17,    -8,    30
19259,   -21,     0,    35
19267,   -27,    -7,    40
19278,   -30,    -7,    42
19288,   -29,    -2,    60
19297,   -25,     1,    43
19307,   -20,     0,    33
19318,   -18,     0,    40
19328,   -21,     5,    74
19337,   -21,     7,    80
19347,   -18,     4,    28
19358,   -18,     0,    14
19369,   -24,    -3,    37
19378,   -25,     0,    53
19388,   -25,     0,    45
19398,   -21,    -7,    37
19408,   -27,     0,    39
19418,   -20,     3,    37
19428,   -29,     6,    59
19438,   -19,     9,    51
19448,   -19,     5,    33
19458,   -24,     7,    46
19468,   -17,    -2,    44
19478,   -17,    -9,    41
19488,   -18,   -13,    47
19499,   -13,   -13,    44
19509,   -14,    -6,    41
19519,   -16,    -3,    48
19529,   -11,    -1,    51
19539,    -6,     1,    48
19548,    -9,     0,    58
19559,   -18,     2,    75
19568,   -18,     6,    65
19578,   -20,    -1,    51
19588,   -27,    -1,    53
19597,   -31,    -2,    54
19608,   -32,    -5,    47
19618,   -31,    -9,    41
19628,   -24,   -16,    16
19638,     0,   -24,   -23
19647,   -16,   -21,    18
19658,   -17,   -15,    49
19669,   -21,     7,    53
19679,   -13,     4,    32
19688,   -18,    -7,    49
19698,   -14,    -2,    39
19708,    -4,    -1,    32
19718,    -7,   -15,    57
19728,   -11,   -23,    51
19738,    -8,   -23,    43
19748,   -12,   -20,    60
19759,   -25,     2,    80
19769,   -11,     2,    43
19779,   -11,    -2,    30
19789,   -10,   -15,    40
19799,    -9,   -16,    34
19809,    -9,    -8,    50
19819,   -16,    -6,    42
19829,    -8,   -17,    25
19838,   -15,   -13,    28
19848,     1,    -8,    -8
19859,     4,    -2,     1
19869,    -6,    -7,    35
19879,   -21,     5,    49
19889,   -10,     5,    38
19898,   -13,     0,    56
19908,   -10,     1,    56
19919,    -4,     5,    58
19929,    -7,    12,    56
19939,    -3,     7,    57
19949,   -12,     2,    84
19959,   -21,     2,    84
19969,   -19,     0,    79
19979,   -27,     8,    80
19989,   -17,     2,    72
19998,   -13,     9,    75
20010,   -20,    26,    82
20018,   -17,    27,    86
20029,   -17,    24,    87
20039,    -8,    28,    52
20049,     8,    31,     4
20059,    15,    27,   -16
20069,    17,    24,   -43
20079,     8,    12,   -23
20088,    -9,   -11,    23
20099,   -22,   -22,    56
20109,   -14,   -26,    45
20119,    -5,   -24,    24
20129,   -16,    -8,    39
20139,    -5,     3,    42
20149,    -6,    -1,    58
20159,    -9,    -1,    51
20168,    -4,    -3,    23
20178,    -7,    -3,    18
20188,    -4,    -9,    -4
20198,     3,     1,   -32
20209,    -4,     0,   -27
20218,    -5,   -15,    -9
20228,    -6,   -22,    18
20238,     7,    -9,    15
20248,    -5,   -19,    46
20258,     1,   -29,    66
20269,     8,   -31,    78
20280,    12,   -21,    68
20290,     9,    -8,    51
20300,     4,     2,    80
