time,gyrx,gyry,gyrz
20946,     0,    -1,     0
20956,     0,    -1,     0
20966,     0,    -1,     0
20977,    -1,    -1,     0
20986,    -1,    -1,     0
20996,    -1,    -1,     0
21006,    -1,    -1,     0
21016,    -1,    -1,     0
21029,    -1,    -1,     0
21037,    -1,    -1,     0
21046,    -1,    -1,     0
21057,    -1,     0,     0
21067,    -1,     0,     0
21077,    -1,     0,     0
21086,    -1,    -1,     0
21096,    -1,    -1,     0
21106,    -1,    -2,     2
21116,    -1,    -1,     2
21127,     0,    -1,     2
21137,     0,    -1,     1
21146,     0,    -1,     1
21157,     0,    -1,     1
21166,     0,    -1,     1
21176,     0,    -1,     1
21186,     0,    -1,     1
21196,     0,    -1,     1
21206,     0,    -1,     0
21216,     0,    -1,     0
21226,     0,    -1,     0
21236,     0,    -1,     1
21245,     0,    -1,     0
21256,    -1,     0,     0
21266,    -1,     0,     0
21276,    -1,     0,     0
21285,    -1,     0,     0
21296,    -1,     0,     0
21306,    -1,     0,     0
21316,    -1,     0,     0
21326,    -1,     0,     0
21336,    -1,     0,     0
21345,    -1,     0,     0
21356,    -1,     0,     0
21366,    -1,     0,     0
21375,    -1,    -1,     1
21386,    -1,    -1,     1
21396,    -1,     0,     1
21405,    -1,     0,     1
21416,    -2,     1,     3
21426,    -1,     0,     4
21435,     0,     0,     2
21447,     0,     0,     1
21456,     0,     0,     2
21466,     0,     0,     2
21476,     0,    -1,     1
21486,     0,     0,     2
21496,     0,    -1,     3
21506,     0,    -1,     2
21516,     0,    -1,     1
21526,     0,    -1,     0
21535,     0,    -1,     0
21546,     0,    -1,     0
21556,     0,    -1,     0
21566,    -1,    -1,     0
21576,    -1,    -1,     0
21586,    -1,    -1,     0
21595,    -1,    -1,     0
21606,    -1,    -1,     1
21616,    -1,     0,     1
21626,    -1,     0,     0
21636,    -2,     0,     1
21648,    -2,     0,     4
21658,    -1,     0,     3
21668,    -1,     0,     5
21677,    -1,     0,     6
21687,    -1,     0,     6
21697,    -1,    -1,    10
21707,    -1,    -1,    11
21718,     0,    -1,     8
21728,     0,    -1,     9
21738,     0,    -1,     7
21746,     0,    -1,     4
21756,     0,    -1,     4
21766,     0,    -1,     4
21776,     0,    -1,     6
21786,     0,     0,     5
21796,     0,     0,     4
21806,     0,     1,     6
21816,    -1,     0,    12
21826,     0,    -1,     7
21836,     0,     0,     2
21847,     0,    -1,     3
21858,    -2,     1,     8
21867,    -2,    -1,    12
21877,    -1,    -1,     9
21888,    -1,    -1,     5
21898,    -2,     0,     8
21908,    -2,     0,    10
21918,    -2,     0,    12
21927,    -1,     0,     8
21938,    -2,     0,    15
21948,    -1,     0,    13
21957,    -2,     0,    14
21967,    -2,     0,    20
21977,    -2,    -1,    19
21987,    -1,    -1,    14
21997,    -1,     0,    17
22007,    -1,     0,    24
22017,    -1,    -1,    22
22027,    -1,     0,    19
22037,    -1,     0,    24
22046,    -1,     0,    25
22056,    -1,    -1,    22
22066,    -1,    -1,    24
22076,    -1,     0,    26
22086,    -1,    -1,    27
22096,    -1,    -1,    25
22106,    -1,     0,    26
22116,    -1,     0,    30
22126,    -2,     0,    29
22137,    -1,     1,    28
22148,    -1,     0,    27
22160,    -2,    -1,    29
22170,    -2,     0,    30
22180,    -1,     0,    31
22191,    -2,     1,    30
22201,    -2,     0,    31
22211,    -2,     0,    31
22222,    -2,     0,    29
22232,    -1,     1,    27
22242,    -2,     0,    28
22248,    -2,    -1,    26
22254,    -2,     0,    25
22264,    -1,     0,    22
22274,    -2,    -1,    21
22284,    -1,     0,    20
22294,    -1,     0,    22
22304,    -1,     0,    22
22314,    -1,    -1,    25
22324,    -2,    -1,    28
22334,    -1,     0,    31
22344,    -1,     1,    31
22354,    -1,    -1,    30
22364,    -2,     0,    29
22374,    -1,     1,    29
22384,    -2,     0,    30
22394,    -1,     0,    29
22404,    -2,     0,    31
22414,    -1,     1,    33
22424,    -1,     0,    33
22434,    -2,     0,    34
22444,    -2,     0,    34
22454,    -3,    -1,    32
22464,    -3,    -1,    33
22474,    -2,     0,    33
22484,    -2,     0,    31
22494,    -2,     0,    30
22504,    -3,     0,    33
22514,    -3,    -1,    34
22524,    -3,    -2,    34
22534,    -2,     0,    33
22544,    -2,     0,    33
22554,    -3,     0,    33
22565,    -2,     0,    33
22574,    -2,    -1,    32
22585,    -2,     0,    33
22595,    -2,     0,    33
22605,    -2,     0,    32
22614,    -2,     0,    37
22624,    -2,    -1,    38
22634,    -2,    -1,    40
22644,    -2,    -1,    38
22654,    -2,    -1,    40
22664,    -2,    -1,    43
22675,    -2,     1,    42
22685,    -2,     0,    40
22694,    -2,     1,    41
22704,    -2,     0,    41
22714,    -2,     0,    39
22724,    -2,     0,    37
22734,    -2,     0,    35
22744,    -2,    -1,    35
22755,    -2,     0,    34
22765,    -2,     0,    32
22774,    -2,     0,    32
22784,    -1,     1,    30
22794,    -2,     1,    29
22804,    -2,     0,    29
22815,    -2,     1,    29
22824,    -2,     1,    31
22835,    -2,     1,    26
22845,    -2,     0,    26
22855,    -2,     0,    30
22864,    -2,     0,    31
22875,    -2,    -2,    24
22885,    -2,    -1,    26
22895,    -2,     0,    31
22904,    -2,    -1,    30
22915,    -2,    -1,    27
22924,    -1,    -1,    27
22935,    -1,     0,    28
22944,    -2,    -1,    28
22957,    -1,     0,    28
22968,    -2,    -1,    29
22978,    -2,    -1,    29
22988,    -2,    -2,    30
22998,    -2,    -2,    32
23008,    -2,    -2,    31
23018,    -2,    -1,    27
23028,    -2,     0,    28
23037,    -3,    -1,    28
23048,    -2,    -1,    29
23057,    -2,     0,    29
23067,    -2,     1,    26
23077,    -2,     0,    23
23087,    -2,     1,    26
23097,    -2,     0,    28
23107,    -2,     0,    26
23118,    -2,     0,    26
23127,    -2,     0,    28
23137,    -2,     0,    28
23147,    -2,     0,    28
23157,    -2,     0,    28
23167,    -2,     1,    33
23177,    -2,     0,    33
23187,    -2,     0,    33
23197,    -2,     1,    36
23207,    -2,     0,    35
23217,    -2,     0,    33
23227,    -2,     0,    34
23237,    -2,     0,    34
23247,    -2,     0,    33
23257,    -2,     0,    34
23267,    -2,    -1,    32
23278,    -2,    -1,    32
23287,    -2,     0,    36
23297,    -3,    -1,    37
23307,    -3,    -1,    39
23317,    -3,    -1,    38
23327,    -2,     0,    38
23337,    -2,     0,    34
23347,    -2,     0,    34
23357,    -2,     0,    34
23367,    -2,     0,    33
23377,    -2,     0,    30
23387,    -2,     0,    28
23397,    -2,    -1,    27
23407,    -2,     0,    26
23418,    -2,     0,    26
23428,    -2,     0,    24
23437,    -2,     0,    22
23447,    -1,     0,    18
23458,    -1,     0,    17
23468,    -1,     0,    16
23478,    -1,     0,    17
23489,    -1,     0,    18
23499,    -1,     0,    20
23509,    -1,     0,    22
23519,    -1,     0,    24
23528,    -1,     0,    26
23538,    -1,     0,    26
23548,    -1,     0,    26
23557,    -1,     0,    28
23567,    -1,     0,    29
23578,    -1,     0,    27
23587,    -2,     0,    26
23598,    -2,    -1,    25
23608,    -2,     0,    24
23617,    -1,     0,    24
23628,    -1,     0,    21
23637,    -1,     0,    19
23647,    -1,    -1,    19
23656,    -2,     0,    19
23665,    -2,     0,    18
23675,    -1,     1,    20
23685,    -1,     0,    17
23695,    -1,     1,    16
23705,    -1,     1,    14
23715,    -1,     1,    11
23725,    -1,     1,     8
23735,    -1,     1,    10
23745,    -1,     1,    12
23755,    -1,     0,    16
23765,    -1,    -1,    13
23775,    -1,     0,    11
23785,    -1,     0,    11
23795,    -1,     0,    16
23805,    -1,     0,    15
23815,    -1,     0,    17
23825,    -1,    -1,    18
23835,    -1,     0,    19
23845,    -1,    -1,    18
23855,    -1,    -1,    16
23866,    -1,    -1,    14
23876,    -1,     0,    15
23885,    -1,     0,    15
23895,    -1,     1,    16
23905,    -1,     1,    15
23916,    -1,     1,    12
23925,    -1,     0,    14
23935,    -1,    -1,    15
23945,    -1,    -1,    14
23956,    -2,    -1,    14
23965,    -2,    -1,    13
23975,    -1,    -1,    14
23986,    -1,    -1,    11
23996,    -2,    -1,    13
24006,    -1,    -2,    12
24015,    -1,    -1,    11
24025,    -1,    -1,    11
24035,    -1,     0,    12
24045,    -1,     0,    14
24056,    -1,     0,    15
24066,    -1,     0,    16
24075,    -1,     0,    16
24086,    -1,     0,    18
24095,    -2,     1,    23
24105,    -2,     0,    25
24115,    -2,     0,    25
24125,    -2,     0,    25
24135,    -1,     0,    24
24146,    -1,     0,    18
24156,    -1,     0,    18
24166,    -1,     0,    17
24175,     0,     0,    13
24185,     0,     0,    12
24195,    -1,     0,    11
24206,     0,     0,     8
24216,     0,     0,     5
24226,     0,     0,     2
24235,     0,     0,     0
24245,     0,    -1,     0
24255,    -1,    -1,     0
24266,    -1,    -1,    -1
24276,    -1,    -1,    -1
24286,    -1,    -1,    -1
24295,    -1,    -1,    -1
24305,    -1,    -1,    -1
24316,    -1,    -1,     0
24325,    -1,    -1,    -1
24336,    -1,    -1,    -1
24346,    -1,    -1,    -1
24356,    -1,    -1,    -1
24369,     0,    -1,    -1
24378,     0,     0,    -1
24389,     0,     0,     0
24399,     0,     0,     0
24409,     0,     0,     0
24419,     0,     0,     0
24429,     0,     0,     0
24439,     0,     0,     0
24449,     0,    -1,     0
24459,     0,    -1,     0
24466,    -1,    -1,     0
24476,    -1,    -1,     0
24486,    -1,    -1,     0
24496,     0,     0,     0
24506,     0,     0,     0
24516,     0,     0,     0
24526,     0,     0,     0
24536,     0,     0,     0
24546,     0,     0,     0
24556,     0,     0,     0
24566,     0,     0,     0
24576,     0,     0,     0
24586,     0,     0,     0
24596,     0,     1,     1
24606,     0,     1,     1
24616,     0,     1,     1
24626,    -1,     0,     3
24636,    -1,     0,     4
24646,    -1,     0,     2
24656,    -1,     0,     2
24666,     0,     0,     3
24676,    -1,     0,     2
24686,    -1,    -1,     3
24696,    -1,    -2,     4
24706,    -1,    -2,     4
24716,    -1,    -3,     4
24726,    -1,    -3,     3
24736,    -1,    -3,     2
24746,    -1,    -3,     1
24756,    -1,    -2,     1
24766,    -1,    -2,    -1
24776,    -1,    -1,    -1
24786,    -1,     0,    -2
24796,     0,    -1,    -1
24806,     0,    -1,     0
24816,     0,     0,     1
24826,     0,     0,     0
24836,     0,     0,     1
24846,     0,     0,     2
24856,     0,     0,     1
24866,     0,     0,     0
24876,     0,     0,     1
24886,     0,     0,     2
24896,     0,     0,     1
24906,     0,     1,     1
24916,     0,     1,     2
24926,     0,     1,     1
24936,    -1,     0,     1
24946,    -1,     0,     0
24956,    -1,    -1,     0
24966,    -1,    -1,    -1
24976,    -1,    -1,    -1
24986,    -1,    -1,    -1
24996,    -1,    -1,     0
25006,    -1,    -1,    -1
25017,     0,     0,     0
25026,     0,     0,     0
25036,     0,     0,     0
25046,     0,     0,     0
25056,     0,     0,     0
25066,     0,    -1,     0
25076,    -1,    -1,    -1
25086,    -1,    -1,     0
25096,     0,     0,     0
25106,     0,     0,     0
25116,     0,     0,     0
25126,     0,     0,     0
25136,     0,     0,     0
25146,     0,     0,     0
25158,     0,     0,    -1
25166,     0,     0,    -1
25180,     0,     1,    -1
25190,     0,     1,    -1
25200,     0,     1,    -1
25211,     0,     1,    -1
25221,     0,     0,    -1
25230,    -1,     1,    -1
25240,     0,     0,    -1
25251,    -1,     0,    -1
25260,    -1,     0,     0
25270,     0,     0,     0
25279,     0,     0,     0
25289,     0,     0,     0
25299,     0,     0,     0
25308,     0,     0,     0
25319,     0,     0,     0
25329,     0,    -1,    -1
25339,     0,    -1,     0
25348,     0,    -1,     0
25359,     0,    -1,     0
25369,     0,     0,     0
25379,     0,     0,     0
25389,    -1,     0,     0
25399,     0,    -1,     0
25409,    -1,    -1,    -1
25419,    -1,    -1,    -1
25429,    -1,    -1,    -1
25439,    -1,    -1,    -1
25449,    -1,    -1,     0
25459,     0,     0,     0
25469,     0,     0,     0
25479,     0,     0,     0
25489,     0,     0,     0
25499,     0,     0,     0
25509,     0,     0,    -1
25519,     0,     0,     0
25529,    -1,     0,     0
25539,    -1,     0,    -1
25549,    -1,     0,    -1
25559,     0,     0,    -1
25569,     0,     0,     0
25581,     0,     0,     0
25590,     0,     0,     0
25600,     0,     0,     0
25610,     0,     0,     0
25620,    -1,    -1,    -1
25630,    -1,    -1,    -1
25639,     0,    -1,     0
25650,    -1,    -1,    -1
25660,     0,    -1,    -1
25670,     0,    -1,     0
25677,     0,    -1,     0
25687,    -1,    -1,     0
25697,    -1,    -1,    -1
25706,    -1,    -1,    -1
25717,    -1,    -1,    -1
25727,    -1,    -1,    -1
25737,    -1,    -1,    -1
25747,    -1,    -1,    -1
25757,    -1,    -1,    -1
25767,    -1,    -1,    -1
25777,    -1,    -1,    -1
25787,    -1,    -1,    -1
25797,    -1,    -1,    -1
25807,    -1,     0,    -1
25817,    -1,     0,    -1
25827,     0,     0,    -1
25837,     0,     0,     0
25847,     0,     0,     0
25857,     0,     0,     0
25867,     0,     0,     0
25877,     0,     0,     0
25887,     0,     0,     0
25897,     0,     0,    -1
25907,     0,    -1,    -1
25917,     0,    -1,     0
25927,    -1,    -1,    -1
25937,    -1,    -1,     0
25947,    -1,    -1,     0
25957,    -1,    -1,     0
25967,    -1,    -1,    -1
25977,    -1,    -1,    -1
25987,    -1,    -1,    -1
25997,    -1,    -1,    -1
26007,    -1,    -1,     0
26017,     0,    -1,     0
26027,     0,     0,     0
26037,     0,     0,     0
26047,     0,     0,     0
26057,     0,     0,     0
26067,     0,     0,     0
26077,     0,     0,    -1
26087,     0,     0,     0
26097,     0,     0,     0
26107,     0,     0,     0
26117,     0,     0,    -1
26127,     0,     0,    -1
26137,    -1,     0,    -1
26147,     0,     0,     0
26157,     0,     0,     0
26167,     0,     0,     0
26177,     0,     0,     0
26187,     0,    -1,     0
26197,    -1,    -1,    -1
26207,    -1,    -1,    -1
26217,    -1,    -1,    -1
26227,    -1,    -1,    -1
26237,    -1,    -1,    -1
26247,    -1,    -1,    -1
26257,    -1,    -1,    -1
26267,    -1,    -1,    -1
26277,    -1,    -1,    -1
26288,    -1,    -1,    -1
26297,     0,    -1,    -1
26307,    -1,    -1,     0
26317,    -1,    -1,     0
26327,     0,    -1,     0
26337,     0,     0,     0
26347,     0,     0,     0
26357,     0,     0,    -1
26367,     0,     0,    -1
26377,     0,     0,     0
26389,     0,     0,     0
26399,     0,     0,     0
26410,    -1,     0,    -1
26420,    -1,     0,    -1
26430,    -1,     0,    -1
26439,    -1,     0,    -1
26450,    -1,     0,    -1
26459,    -1,     0,    -1
26470,     0,     0,     0
26484,     0,     0,     0
26492,     0,     0,    -1
26500,     0,     0,     0
26511,     0,    -1,     0
26520,     0,    -1,    -1
26530,     0,    -1,    -1
26541,    -1,    -1,    -1
26551,    -1,    -1,     0
26560,    -1,    -1,     0
26569,     0,    -1,     0
26580,     0,    -1,     0
26591,    -1,    -1,     0
26601,    -1,    -1,    -1
26611,    -1,    -1,    -1
26621,    -1,    -1,    -1
26631,    -1,    -1,     0
26641,    -1,    -1,    -1
26650,    -1,    -1,    -1
26660,     0,    -1,    -1
26670,    -1,    -1,    -1
26680,    -1,    -1,    -1
26688,    -1,    -1,    -1
26698,    -1,    -1,    -1
26707,    -1,    -1,    -1
26718,    -1,    -1,     0
26728,    -1,    -1,    -1
26738,    -1,    -1,    -1
26747,    -1,    -1,    -1
26757,    -1,    -2,    -1
26768,    -1,    -1,    -1
26778,    -1,    -1,    -1
26788,    -1,    -1,    -1
26798,    -1,    -1,     0
26808,    -1,    -1,    -1
26817,     0,    -1,    -1
26828,     0,     0,     0
26838,     0,     0,     0
26848,     0,     0,     0
26858,     0,     0,     0
26867,     0,     0,     0
26878,     0,     0,     0
26888,     0,     0,     0
26898,     0,     0,     0
26908,     0,     0,     0
26918,     0,     0,     0
26928,     0,     0,     0
26938,     0,     0,     0
26948,    -1,     0,     0
26958,    -1,    -1,    -1
26968,     0,     0,    -1
26978,     0,     0,    -1
26988,     0,     0,     0
26998,     0,     0,     0
27008,     0,     0,     0
27018,    -1,     0,    -1
27028,    -1,    -1,     0
27038,    -1,    -1,    -1
27048,    -1,    -1,    -1
27058,    -1,    -1,    -1
27068,    -1,    -1,    -1
27078,    -1,    -1,    -1
27088,     0,    -1,     0
27098,     0,     0,     0
27108,     0,     0,     0
27118,     0,    -1,    -1
27128,     0,    -1,    -1
27138,    -1,    -1,    -1
27148,    -1,    -1,    -1
27158,    -1,    -1,    -1
27168,     0,    -1,    -1
27178,     0,     0,     0
27188,     0,     0,     0
27198,     0,     0,     0
27208,     0,     0,     0
27218,     0,     0,     0
27228,     0,     0,     0
27238,     0,     0,     0
27248,     0,     0,     0
27258,     0,     0,    -1
27268,     0,     0,    -1
27278,    -1,     0,    -1
27288,    -1,    -1,    -1
27298,    -1,    -1,     0
27308,    -1,    -1,    -1
27318,    -1,    -1,    -1
27328,    -1,    -1,    -1
27338,    -1,    -1,     0
27348,    -1,    -1,    -1
27358,    -1,    -1,    -1
27368,    -1,    -1,    -1
27378,    -1,    -1,    -1
27389,    -1,    -1,     0
27401,    -1,    -1,    -1
27412,    -1,    -1,    -1
27422,    -1,    -1,    -1
27431,    -1,    -1,    -1
27441,     0,    -1,    -1
27451,    -1,    -1,    -1
27461,    -1,    -1,     0
27472,    -1,    -1,    -1
27481,    -1,    -1,    -1
27491,    -1,    -1,    -1
27500,    -1,    -1,     0
27510,    -1,    -1,    -1
27521,    -1,    -1,     0
27531,    -1,    -1,    -1
27540,    -1,     0,    -1
27551,    -1,     0,     0
27560,    -1,     0,     0
27570,    -1,     0,     0
27581,     0,     0,     0
27591,     0,     0,     0
27600,     0,     0,     0
27611,     0,     0,     0
27621,     0,     0,     0
27631,     0,     0,     0
27641,     0,     0,     0
27651,     0,     0,     0
27661,     0,     0,     0
27670,     0,     0,     0
27681,     0,     0,     0
27691,     0,     0,    -1
27698,     0,    -1,    -1
27708,     0,    -1,    -1
27718,    -1,    -1,    -1
27728,    -1,    -1,     0
27738,    -1,    -1,    -1
27748,    -1,    -1,    -1
27759,    -1,    -1,    -1
27768,    -1,    -1,     0
27779,    -1,    -1,    -1
27788,     0,     0,    -1
27798,     0,     0,     0
27809,     0,     0,     0
27818,     0,     0,    -1
27828,     0,     0,    -1
27838,     0,     0,    -1
27848,     0,     0,    -1
27858,     0,     0,     0
27868,    -1,     0,    -1
27878,    -1,     0,    -1
27888,     0,     0,    -1
27899,     0,     0,    -1
27908,     0,     0,     0
27918,     0,     0,    -1
27929,     0,     0,    -1
27938,     0,     0,    -1
27949,     0,     0,    -1
27959,     0,     0,     0
27968,     0,     0,    -1
27979,     0,     0,     0
27989,     0,     0,    -1
27998,     0,     0,     0
28009,     0,     0,     0
28018,     0,     0,     0
28029,     0,     0,     0
28039,     0,     0,     0
28049,     0,     0,     0
28059,     0,     0,     0
28069,     0,     0,     0
28078,     0,     0,     0
28089,     0,     0,     0
28099,     0,     0,     0
28109,     0,     0,    -1
28118,    -1,     0,    -1
28129,    -1,    -1,    -1
28138,    -1,    -1,    -1
28149,    -1,     0,    -1
28159,     0,     0,    -1
28169,     0,     0,    -1
28178,     0,     0,    -1
28189,     0,     0,    -1
28199,     0,     0,    -1
28209,    -1,    -1,    -1
28218,    -1,    -1,    -1
28229,    -1,    -1,    -1
28239,    -1,    -1,    -1
28249,    -1,    -1,    -1
28259,    -1,    -1,    -1
28269,    -1,    -1,    -1
28279,     0,    -1,    -1
28289,     0,    -1,    -1
28298,     0,    -1,    -1
28309,    -1,    -1,    -1
28319,    -1,    -1,    -1
28329,    -1,    -1,    -1
28339,     0,    -1,    -1
28349,     0,     0,    -1
28359,     0,     0,     0
28369,     0,     0,     0
28379,     0,    -1,    -1
28389,    -1,    -1,    -1
28399,    -1,    -1,    -1
28411,    -1,    -1,    -1
28421,    -1,    -1,    -1
28431,     0,    -1,    -1
28441,     0,     0,    -1
28451,     0,     0,    -1
28461,     0,     0,     0
28471,     0,     0,    -1
28482,     0,     0,    -1
28491,    -1,     0,    -1
28501,    -1,    -1,    -1
28512,     0,    -1,    -1
28522,     0,    -1,    -1
28531,     0,    -1,    -2
28541,     0,     0,    -2
28552,     0,    -1,    -2
28561,     0,    -1,    -3
28571,     0,    -1,    -3
28582,     0,    -1,    -3
28591,     0,    -1,    -4
28601,    -1,     0,    -6
28609,     0,    -1,    -7
28619,     0,    -1,    -8
28629,     0,    -1,   -10
28639,     0,    -1,   -10
28649,     0,    -1,   -12
28659,     0,    -1,   -13
28669,     0,    -1,   -14
28679,     0,     0,   -16
28689,     0,     0,   -17
28699,     0,     0,   -16
28709,     0,     0,   -17
28719,     0,     0,   -17
28729,     0,     0,   -18
28739,     1,     0,   -20
28749,     1,     0,   -18
28759,     1,     0,   -18
28769,     1,     1,   -18
28779,     1,     0,   -17
28789,     1,     0,   -18
28799,     1,     0,   -19
28809,     1,     0,   -20
28819,     1,     0,   -22
28829,     1,     0,   -22
28839,     1,     0,   -21
28850,     1,     0,   -23
28859,     1,     0,   -22
28869,     1,     0,   -23
28879,     1,     0,   -25
28889,     1,     0,   -27
28899,     1,     0,   -28
28909,     1,     0,   -27
28919,     1,    -1,   -27
28929,     0,    -1,   -26
28940,     1,    -1,   -26
28949,     1,    -1,   -27
28959,     1,     0,   -27
28969,     1,     0,   -29
28979,     1,     0,   -30
28989,     1,     0,   -29
28999,     1,    -1,   -29
29010,     1,    -1,   -29
29019,     0,    -1,   -28
29030,     0,    -1,   -28
29039,     0,    -1,   -29
29049,     1,    -1,   -32
29059,     1,    -1,   -34
29069,     1,    -1,   -36
29080,     2,    -1,   -38
29089,     2,    -1,   -39
29099,     1,     0,   -40
29109,     2,    -1,   -41
29120,     1,    -1,   -39
29130,     1,    -1,   -38
29140,     1,    -1,   -38
29149,     2,    -1,   -38
29160,     2,    -1,   -38
29169,     1,    -1,   -36
29179,     1,    -1,   -35
29189,     1,     0,   -34
29199,     1,    -1,   -34
29209,     1,     0,   -33
29220,     1,     0,   -32
29229,     2,     0,   -33
29240,     2,    -1,   -35
29250,     1,     0,   -35
29260,     1,     0,   -35
29270,     1,     0,   -34
29279,     1,     0,   -31
29289,     1,    -1,   -30
29300,     1,    -1,   -29
29310,     1,     0,   -29
29323,     1,    -1,   -29
29333,     1,     0,   -27
29343,     1,    -1,   -27
29353,     0,    -1,   -28
29363,     1,    -1,   -28
29373,     0,    -2,   -30
29383,     1,    -2,   -33
29393,     1,    -1,   -34
29402,     1,    -2,   -35
29413,     1,    -2,   -36
29422,     1,    -2,   -35
29432,     1,    -3,   -36
29442,     1,    -3,   -38
29452,     1,    -3,   -41
29462,     2,    -2,   -43
29472,     1,    -2,   -44
29482,     1,    -2,   -41
29492,     1,    -2,   -39
29502,     1,    -2,   -39
29512,     1,    -2,   -41
29522,     1,    -1,   -41
29532,     1,    -1,   -39
29542,     1,    -1,   -40
29552,     2,    -1,   -40
29562,     2,     0,   -38
29572,     2,    -1,   -37
29582,     1,    -1,   -37
29592,     1,    -1,   -38
29602,     1,     0,   -40
29612,     2,     0,   -42
29623,     1,     0,   -41
29633,     1,    -1,   -36
29643,     0,    -1,   -34
29653,     1,    -1,   -34
29663,     1,     0,   -33
29673,     1,     0,   -31
29683,     1,    -1,   -32
29693,     2,    -1,   -37
29703,     1,    -1,   -36
29713,     1,    -1,   -38
29723,     1,    -1,   -38
29733,     1,     0,   -34
29743,     1,    -1,   -31
29756,     1,    -1,   -32
29764,     2,    -1,   -32
29773,     1,    -1,   -29
29783,     1,    -1,   -28
29793,     1,    -1,   -28
29803,     1,    -1,   -28
29813,     1,    -1,   -33
29824,     2,    -1,   -35
29834,     2,     0,   -35
29845,     1,     0,   -35
29854,     2,     0,   -35
29864,     1,    -1,   -33
29874,     2,     0,   -33
29884,     1,     0,   -34
29894,     1,    -1,   -35
29904,     1,    -1,   -36
29915,     1,    -1,   -38
29923,     1,    -1,   -38
29933,     1,    -1,   -38
29943,     1,    -1,   -38
29953,     1,    -1,   -39
29963,     1,     0,   -40
29973,     1,    -1,   -40
29983,     2,     0,   -41
29993,     2,    -1,   -41
30004,     2,    -1,   -41
30013,     1,    -1,   -40
30022,     1,    -1,   -38
30033,     1,    -1,   -37
30042,     1,    -1,   -37
30052,     2,     0,   -35
30063,     1,     0,   -32
30072,     1,     0,   -30
30082,     1,    -1,   -30
30093,     1,    -1,   -30
30103,     1,    -1,   -29
30113,     1,     0,   -31
30123,     2,     0,   -32
30133,     2,     0,   -32
30144,     1,     1,   -33
30154,     2,     1,   -32
30164,     1,     1,   -32
30173,     1,     0,   -32
30183,     1,    -1,   -31
30193,     1,     0,   -29
30203,     0,    -1,   -29
30214,     1,    -2,   -30
30225,     1,    -1,   -29
30235,     1,    -1,   -31
30245,     1,    -1,   -33
30255,     1,     0,   -33
30265,     1,     1,   -33
30275,     1,     0,   -33
30285,     1,    -1,   -33
30294,     1,    -2,   -31
30304,     1,    -1,   -32
30314,     0,    -1,   -32
30324,     1,    -2,   -32
30334,     1,    -1,   -32
30344,     2,     0,   -32
30354,     2,     0,   -31
30364,     1,    -1,   -29
30375,     1,    -1,   -27
30385,     1,    -2,   -27
30395,     1,    -1,   -29
30405,     1,    -1,   -29
30415,     0,    -1,   -28
30424,     0,    -1,   -27
30433,     1,    -1,   -29
30443,     1,    -1,   -28
30452,     1,     0,   -26
30463,     1,    -1,   -25
30473,     0,    -2,   -23
30483,     0,    -2,   -24
30493,     0,    -1,   -24
30503,     0,    -1,   -23
30513,     1,    -1,   -24
30523,     1,     0,   -24
30533,     1,     0,   -21
30543,     1,     0,   -18
30553,     1,     0,   -15
30563,     1,     0,   -11
30573,     0,     0,    -8
30583,     0,    -1,    -7
30593,     0,    -1,    -9
30603,     0,     0,   -10
30613,     1,     0,   -12
30623,     1,     0,   -13
30634,     1,     0,   -13
30644,     1,     0,   -11
30654,     0,     1,    -7
30664,     0,     0,    -4
30674,     0,     0,    -2
30684,     0,     0,    -5
30694,     0,     0,    -6
30704,     0,     0,    -5
30714,     0,     0,    -6
30723,     0,     0,    -7
30733,     0,     0,    -9
30743,     0,    -1,   -10
30753,     0,    -1,    -8
30763,     0,     0,    -7
30773,     0,    -1,    -6
30783,     0,    -1,    -6
30793,     0,     0,    -6
30803,    -1,    -1,    -5
30813,    -1,    -1,    -2
30823,    -1,    -1,    -1
30834,     0,    -1,    -1
30844,     0,    -1,    -1
30854,     0,     0,    -1
30863,     0,     0,    -1
30874,     0,     0,    -1
30884,     0,     0,    -1
30894,     0,     0,    -1
30904,     0,     0,    -1
30914,     0,     0,     0
30924,     0,     0,     0
30933,     0,     0,     0
30943,     0,     0,     0
30953,     0,     0,     0
30964,     0,     0,     0
30973,     0,     0,     0
30983,     0,     0,     0
30993,    -1,     0,     0
31003,    -1,     0,     0
31014,    -1,     0,     0
31023,    -1,     0,     0
31035,    -1,     0,     0
31045,    -1,     0,     0
31055,    -1,     0,     0
31065,    -1,     0,     0
31075,    -1,     0,     0
31085,    -1,    -1,     0
31095,    -1,    -1,     0
31105,    -1,    -1,     0
31115,    -1,    -1,     0
31125,    -1,    -1,     0
31134,    -1,    -1,    -1
31143,    -1,    -1,    -1
31153,    -1,    -1,    -1
31164,    -1,    -1,     0
31173,    -1,    -1,    -1
31184,     0,    -1,     0
31193,    -1,    -1,    -1
31203,    -1,    -1,    -1
31214,    -1,    -1,    -1
31224,    -1,    -1,    -1
31235,     0,    -1,    -1
31245,    -1,    -1,    -1
31255,    -1,    -1,    -1
31265,     0,    -1,     0
31275,     0,     0,     0
31285,     0,     0,     0
31295,    -1,    -1,     0
31305,    -1,    -1,     0
31315,    -1,    -1,     0
31325,    -1,    -1,     0
31334,     0,     0,     0
31343,     0,     0,     0
31354,     0,     0,     0
31364,     0,     0,     0
31374,     0,     0,     0
31384,     0,     0,     0
