time,accx,accy,accz
3139,  -361,   106,  8143
3149,  -357,   104,  8146
3159,  -358,   101,  8148
3169,  -354,   102,  8147
3179,  -351,   107,  8140
3189,  -352,   105,  8136
3199,  -350,   107,  8134
3209,  -352,   103,  8134
3219,  -354,   105,  8135
3229,  -352,   102,  8133
3239,  -353,   101,  8139
3249,  -354,   104,  8139
3259,  -350,   103,  8143
3269,  -355,   106,  8142
3279,  -355,   107,  8145
3289,  -353,   102,  8147
3299,  -352,   100,  8154
3310,  -360,    97,  8154
3322,  -358,   101,  8145
3332,  -356,    96,  8141
3342,  -355,    93,  8140
3352,  -354,    94,  8139
3362,  -354,    95,  8138
3372,  -352,    98,  8136
3382,  -352,   101,  8139
3393,  -353,   101,  8148
3403,  -355,   103,  8155
3411,  -354,   100,  8158
3419,  -357,    99,  8158
3429,  -358,    98,  8153
3439,  -358,   103,  8142
3449,  -355,   102,  8134
3460,  -352,    94,  8120
3469,  -347,    90,  8117
3480,  -348,    88,  8124
3489,  -351,    85,  8127
3499,  -349,    89,  8138
3509,  -352,    86,  8155
3519,  -361,    86,  8161
3530,  -371,    84,  8167
3539,  -368,    85,  8174
3549,  -370,    85,  8178
3562,  -364,    86,  8175
3569,  -362,    86,  8169
3579,  -363,    89,  8160
3589,  -364,    88,  8154
3599,  -360,    92,  8142
3609,  -351,    95,  8129
3620,  -347,   102,  8119
3630,  -347,   105,  8121
3639,  -344,   108,  8122
3650,  -348,   111,  8129
3659,  -350,   107,  8145
3669,  -354,   108,  8157
3680,  -352,   109,  8165
3689,  -356,   107,  8172
3699,  -359,   108,  8174
3710,  -357,   110,  8174
3719,  -356,   106,  8167
3730,  -354,   100,  8161
3740,  -352,    95,  8152
3750,  -348,    88,  8144
3760,  -350,    92,  8136
3769,  -348,    94,  8125
3780,  -346,    88,  8115
3790,  -347,    89,  8107
3800,  -351,    86,  8110
3810,  -352,    81,  8134
3819,  -354,    82,  8161
3830,  -361,    79,  8175
3839,  -362,    84,  8175
3849,  -362,   109,  8162
3860,  -352,    80,  8171
3870,  -354,    25,  8196
3879,  -317,   128,  8183
3889,  -291,   259,  8150
3900,  -304,   306,  8157
3910,  -338,   173,  8142
3920,  -379,    -8,  8149
3930,  -387,    31,  8112
3940,  -396,    47,  8119
3949,  -397,    91,  8123
3960,  -388,   124,  8084
3970,  -395,   120,  8143
3980,  -395,   135,  8142
3990,  -400,   120,  8172
4000,  -387,   101,  8180
4010,  -386,    93,  8185
4020,  -385,    98,  8175
4030,  -387,    93,  8173
4040,  -386,    98,  8158
4050,  -382,   100,  8144
4060,  -378,   104,  8131
4070,  -376,   113,  8121
4080,  -377,   116,  8115
4090,  -376,   108,  8115
4100,  -370,    99,  8117
4110,  -373,   104,  8119
4123,  -381,   124,  8123
4133,  -389,   113,  8139
4143,  -392,   111,  8141
4153,  -385,   106,  8152
4163,  -383,   106,  8158
4173,  -385,   111,  8168
4183,  -382,   103,  8164
4193,  -377,   101,  8159
4203,  -383,   106,  8150
4213,  -384,   108,  8136
4222,  -393,   112,  8123
4232,  -406,   104,  8134
4242,  -409,   102,  8139
4253,  -405,   101,  8141
4262,  -410,   102,  8150
4272,  -421,   109,  8158
4282,  -429,   123,  8158
4292,  -438,   137,  8148
4302,  -434,   121,  8151
4313,  -421,   115,  8140
4320,  -393,   107,  8119
4330,  -378,    76,  8107
4340,  -372,    58,  8099
4350,  -374,    53,  8101
4360,  -379,    59,  8104
4370,  -380,    65,  8106
4380,  -384,    69,  8113
4390,  -387,    71,  8122
4400,  -388,    75,  8133
4410,  -387,    80,  8141
4420,  -395,    83,  8154
4430,  -398,    81,  8161
4440,  -404,    78,  8168
4450,  -403,    76,  8167
4460,  -404,    74,  8158
4470,  -403,    73,  8143
4480,  -402,    79,  8135
4490,  -403,    87,  8131
4500,  -405,    94,  8124
4510,  -404,    98,  8127
