time,accx,accy,accz
10504,    -2,    16,    50
10514,    -4,    14,    63
10524,    -3,    15,    66
10534,     4,    15,    44
10544,    -4,     8,    44
10554,    -7,    11,    42
10564,   -10,     6,    50
10575,    -7,    10,    44
10587,   -11,    15,    51
10596,    -9,     9,    45
10605,   -10,    10,    54
10614,    -4,    13,    38
10628,    -4,     0,    30
10637,     0,    -7,    35
10646,     2,   -15,    30
10655,     8,   -13,    25
10665,    12,    -3,    13
10675,    11,     2,    10
10685,     7,    11,    32
10695,     3,    15,    33
10705,    -7,    17,    47
10716,   -10,    12,    56
10726,   -12,    13,    48
10736,   -16,    12,    50
10746,   -18,     5,    50
10757,   -15,     6,    66
10767,    -9,    10,    82
10777,    -2,    13,    80
10788,     2,    13,    75
10798,     5,    13,    60
10808,     7,     8,    29
10817,    11,     1,    16
10825,    11,     3,     3
10833,    11,    11,    -3
10843,    10,    20,     8
10854,    11,    26,    33
10864,     9,    29,    54
10874,     8,    26,    68
10883,     5,    23,    69
10893,     2,    15,    73
10904,    -7,    -1,    81
10915,   -15,    -9,    76
10925,   -10,    -2,    56
10936,    -5,     0,    49
10946,    -2,     3,    50
10956,     1,     3,    54
10967,     2,     0,    69
10977,     6,     1,    76
10987,     2,    12,    72
10998,     0,    19,    83
11008,   -10,    -4,    87
11016,   -12,     2,   100
11024,   -12,    -2,    99
11034,     0,     7,   101
11044,    11,    17,    94
11054,     9,    20,   128
11064,    -1,     5,   181
11074,   -27,    36,   239
11084,   -72,    33,   343
11094,  -152,    82,   417
11104,  -314,   177,   468
11113,  -538,   254,   390
11124,  -672,   294,   301
11134,  -769,   328,   309
11144,  -751,   374,   459
11154,  -694,   360,   798
11163,  -675,   313,  1237
11174,  -703,   248,  1634
11184,  -765,   165,  1868
11194,  -815,   129,  1913
11204,  -818,   124,  1880
11213,  -796,   106,  1895
11223,  -809,   128,  1955
11233,  -836,   144,  1997
11243,  -872,   124,  1939
11253,  -937,    77,  1711
11263,  -993,    32,  1352
11273, -1006,    -7,  1005
11283,  -987,   -39,   779
11293,  -976,   -31,   707
11304,  -970,    44,   730
11314,  -943,   165,   753
11324,  -928,   265,   724
11334,  -947,   329,   643
11344,  -950,   375,   512
11355,  -929,   376,   366
11365,  -949,   272,   242
11375,  -993,    85,   108
11385, -1021,   -70,   -46
11395, -1019,  -156,  -190
11405, -1007,  -206,  -270
11414, -1014,  -207,  -305
11424,  -992,  -173,  -365
11434,  -967,  -101,  -434
11444,  -917,   -17,  -461
11454,  -851,   -23,  -397
11464,  -788,   -93,  -275
11474,  -765,  -159,  -202
11484,  -769,  -100,  -215
11494,  -722,  -249,  -296
11504,  -649,  -326,  -373
11514,  -554,  -342,  -426
11525,  -480,  -338,  -405
11536,  -481,  -348,  -344
11546,  -471,  -303,  -368
11556,  -389,  -188,  -441
11566,  -235,   -64,  -430
11576,   -88,     2,  -291
11585,     0,   -16,  -125
11595,     8,   -78,  -118
11606,   -50,  -101,  -371
11615,  -103,   -63,  -809
11626,   -89,    -6, -1214
11636,   -16,    17, -1401
11646,    48,    56, -1369
11656,   173,   147, -1170
11666,   306,   240,  -881
11676,   375,   346,  -612
11686,   399,   420,  -456
11695,   391,   441,  -471
11705,   344,   411,  -676
11715,   286,   239,  -990
11724,   274,    66, -1303
11734,   300,   -10, -1515
11744,   342,   -19, -1563
11755,   445,    25, -1407
11765,   547,    25, -1107
11774,   620,    -3,  -767
11784,   693,   -16,  -484
11794,   717,    -8,  -339
11805,   712,    62,  -344
11815,   704,   180,  -432
11826,   699,   147,  -532
11837,   768,   -20,  -571
11847,   881,  -104,  -554
11857,   956,   -38,  -486
11867,   955,    99,  -429
11878,   916,   236,  -461
11888,   888,   345,  -598
11898,   877,   425,  -739
11908,   814,   407,  -819
11919,   749,   312,  -865
11928,   734,   159,  -877
11937,   773,   -35,  -826
11946,   842,  -223,  -677
11956,   901,  -353,  -465
11966,   905,  -491,  -238
11976,   827,  -649,  -118
11986,   746,  -659,  -214
11996,   650,  -646,  -468
12006,   565,  -730,  -795
12016,   541,  -752, -1111
12024,   570,  -632, -1325
12034,   600,  -402, -1399
12044,   623,  -103, -1335
12054,   615,   192, -1225
12064,   543,   422, -1150
12074,   505,   465, -1152
12084,   527,   211, -1160
12094,   632,   -77, -1111
12104,   780,  -237,  -938
12114,   871,  -303,  -641
12125,   945,  -153,  -291
12136,  1015,   167,    27
12146,  1028,   430,   252
12156,   923,   459,   310
12166,   831,   341,   153
12176,   794,   263,  -121
12186,   772,   239,  -333
12196,   742,   146,  -377
12206,   713,    51,  -272
12216,   675,    56,  -106
12226,   663,   164,    12
12236,   671,   294,    96
12245,   639,   232,   232
12255,   601,    20,   371
12265,   549,  -205,   423
12276,   437,  -363,   379
12285,   333,  -432,   282
12296,   268,  -390,   177
12306,   208,  -270,   140
12316,   197,   -98,   164
12328,   251,   113,   294
12337,   309,   180,   581
12346,   405,    38,   978
12356,   553,  -117,  1404
12366,   593,  -228,  1805
12376,   490,  -335,  2012
12386,   365,  -363,  1933
12396,   215,  -279,  1625
12406,    70,  -120,  1197
12416,    -8,    35,   832
12426,     3,    85,   659
12435,    64,    97,   687
12444,   156,   166,   851
12455,   222,   249,  1080
12465,   184,   288,  1227
12475,    80,   301,  1111
12485,   -16,   312,   744
12495,   -88,   287,   316
12505,  -110,   255,   -19
12515,  -114,   238,  -166
12526,  -110,   228,  -129
12536,    -2,   187,  -137
12546,   164,    64,  -248
12556,   241,   -31,  -206
12566,   228,     8,   -11
12576,   211,    75,   629
12586,   204,     5,  1804
12596,   194,  -143,  1556
12606,   242,  -230,   811
12618,   122,  -155,   710
12627,    -1,  -140,   755
12636,   -60,  -163,   535
12646,  -118,   -80,   324
12656,  -199,    83,   263
12666,  -222,   212,   183
12676,  -195,   226,    79
12686,  -161,   160,    49
12696,  -148,   120,    45
12706,  -113,   120,    29
12716,  -106,    51,    27
12726,  -113,    25,    81
12736,  -129,    28,   113
12746,  -129,    30,   119
12756,  -122,    24,   118
12766,  -119,    44,   119
12776,  -123,    23,   123
12786,  -120,    14,   129
12796,  -118,     2,   119
12806,  -117,     3,   116
12816,  -111,   -21,   103
12826,  -108,   -36,   110
12836,  -105,   -38,    91
12846,  -103,   -41,    70
12856,  -108,   -43,    63
12866,  -104,   -39,    60
12876,   -92,   -28,    48
12887,   -89,   -12,    44
12897,   -81,    -6,    43
12907,   -78,    -4,    34
12917,   -78,    -5,    31
12927,   -78,    -6,    39
12937,   -76,    -7,    46
12947,   -80,   -15,    53
12957,   -83,   -30,    58
12967,   -74,   -16,    45
12977,   -73,   -18,    40
12987,   -69,   -18,    35
12997,   -70,   -18,    42
13007,   -75,   -14,    46
13017,   -75,   -17,    47
13027,   -76,   -24,    56
13037,   -78,   -20,    61
13047,   -79,   -24,    51
13057,   -80,   -14,    45
13067,   -81,    -9,    39
13077,   -74,    -6,    40
13087,   -74,     1,    37
13097,   -74,     4,    42
13107,   -76,     3,    49
13117,   -72,    -2,    50
13127,   -71,    -3,    57
13137,   -76,    -2,    62
13148,   -77,    -6,    59
13158,   -79,   -10,    62
13168,   -78,   -10,    63
13178,   -73,   -12,    56
13188,   -71,   -15,    45
13199,   -73,   -10,    41
13209,   -69,    -5,    36
13219,   -70,    -7,    44
13229,   -64,   -11,    48
13238,   -69,   -15,    61
13247,   -65,   -22,    55
13257,   -65,   -22,    62
13267,   -67,   -18,    65
13277,   -68,   -22,    58
13286,   -67,   -19,    56
13296,   -62,   -15,    51
13306,   -66,   -12,    42
13316,   -68,   -11,    45
13326,   -67,   -13,    56
13335,   -66,   -15,    71
13346,   -62,   -14,    69
13356,   -64,   -14,    59
13366,   -69,   -10,    56
13376,   -61,    -8,    49
13385,   -57,    -9,    45
13395,   -57,   -13,    40
13406,   -52,   -14,    47
13416,   -53,   -16,    56
13426,   -53,   -18,    57
13438,   -52,   -17,    54
13448,   -58,   -19,    46
13459,   -63,   -14,    41
13469,   -59,   -11,    40
13479,   -56,   -10,    37
13489,   -58,    -8,    47
13499,   -58,   -13,    49
13510,   -58,   -12,    51
13520,   -57,   -15,    50
13530,   -58,   -14,    49
13539,   -69,   -11,    54
13548,   -55,    -7,    48
13557,   -57,    -9,    44
13567,   -54,   -11,    49
13577,   -53,   -14,    50
13587,   -49,   -16,    50
13597,   -45,   -13,    54
13607,   -45,   -14,    56
13617,   -51,   -10,    59
13627,   -51,   -11,    65
13637,   -53,   -13,    64
13647,   -58,   -14,    57
13657,   -56,   -13,    54
13667,   -55,   -15,    53
13677,   -49,   -13,    48
13687,   -40,   -14,    41
13697,   -35,   -13,    47
13707,   -35,   -16,    38
13717,   -35,   -18,    41
13727,   -36,   -22,    47
13737,   -40,   -23,    49
13747,   -46,   -23,    51
13757,   -46,   -24,    53
13767,   -40,   -20,    52
13777,   -37,   -21,    54
13787,   -39,   -14,    50
13797,   -38,   -10,    39
13807,   -38,    -9,    36
13817,   -39,    -7,    41
13827,   -41,    -5,    47
13837,   -42,    -6,    53
13847,   -41,    -8,    50
13857,   -45,   -14,    51
13867,   -43,    -7,    52
13877,   -42,    -6,    55
13887,   -44,    -9,    52
13897,   -45,   -13,    58
13907,   -45,   -14,    65
13917,   -43,   -17,    63
13927,   -45,   -12,    61
13938,   -43,   -13,    52
13949,   -42,    -6,    46
13959,   -43,    -6,    51
13969,   -45,    -8,    58
13979,   -44,    -8,    57
13990,   -39,   -12,    61
14000,   -43,   -14,    59
14010,   -44,   -13,    53
14020,   -44,   -18,    52
14031,   -43,   -18,    51
14040,   -42,   -19,    45
14049,   -39,   -17,    40
14058,   -35,   -18,    38
14067,   -36,   -13,    41
14078,   -40,   -15,    41
14087,   -41,   -10,    44
14098,   -35,    -5,    49
14108,   -40,    -6,    57
14117,   -43,    -7,    53
14127,   -45,    -8,    60
14137,   -42,    -7,    61
14147,   -42,    -6,    63
14157,   -33,    -7,    55
14167,   -31,    -5,    52
14177,   -31,   -10,    39
14187,   -30,    -8,    42
14197,   -28,    -4,    46
14207,   -29,    -3,    44
14217,   -30,    -4,    45
14227,   -33,    -9,    46
14237,   -34,   -12,    50
14247,   -28,   -17,    55
14257,   -26,   -15,    51
14267,   -27,   -15,    44
14277,   -27,   -14,    38
14287,   -27,   -16,    44
14298,   -29,   -18,    48
14308,   -30,   -19,    51
14317,   -26,   -17,    60
14327,   -26,   -13,    67
14338,   -23,    -9,    61
14348,   -22,    -8,    51
14358,   -28,    -8,    48
14368,   -29,    -4,    45
14378,   -27,    -2,    43
14387,   -27,    -2,    50
14398,   -30,   -13,    61
14408,   -24,   -15,    58
14418,   -27,   -14,    72
14428,   -25,   -15,    64
14438,   -28,   -14,    60
14448,   -25,   -11,    55
14458,   -26,    -5,    43
14468,   -23,    -5,    36
14478,   -28,    -8,    41
14488,   -22,    -9,    39
14498,   -24,   -12,    45
14508,   -27,   -12,    50
14518,   -27,    -8,    50
14528,   -31,    -3,    51
14538,   -29,    -5,    47
14549,   -30,    -3,    47
14559,   -31,    -2,    53
14570,   -29,     0,    53
14580,   -29,     0,    49
14590,   -23,     0,    54
14600,   -20,    -8,    48
14611,   -20,    -8,    47
14621,   -23,   -12,    44
14631,   -22,   -11,    47
14641,   -23,   -11,    48
14650,   -17,    -7,    49
14659,   -14,    -6,    49
14669,   -12,    -4,    51
14677,   -16,     0,    56
14687,   -21,     0,    60
14697,   -22,    -5,    59
14707,   -23,   -13,    61
14717,   -23,   -16,    56
14727,   -21,   -15,    59
14737,   -24,   -16,    58
14747,   -23,   -10,    49
14757,   -21,    -4,    49
14768,   -21,     4,    52
14777,   -17,     1,    53
14787,   -18,     1,    55
14798,   -18,     5,    61
14808,   -22,    -3,    58
14817,   -29,   -10,    59
14827,   -23,   -15,    54
14838,   -27,    -8,    53
14847,   -24,    -4,    60
14858,   -21,    -3,    62
14868,   -20,     0,    59
14878,   -20,    -5,    57
14887,   -18,   -10,    53
14898,   -16,   -11,    51
14908,   -21,    -9,    54
14918,   -20,   -12,    52
14928,   -19,   -11,    58
14938,   -20,   -14,    65
14948,   -21,   -18,    70
14958,   -18,   -19,    65
14968,   -18,   -16,    65
14978,   -18,    -8,    64
14988,   -21,    -5,    64
14998,   -24,    -3,    63
15008,   -25,    -4,    64
15019,   -25,    -2,    64
15028,   -22,     1,    63
15038,   -24,     0,    60
15048,   -21,     0,    55
15058,   -16,    -4,    51
15068,   -14,    -7,    49
15078,   -15,    -8,    48
15088,   -20,   -12,    49
15098,   -15,   -10,    45
15108,   -19,    -8,    46
15118,   -17,   -11,    50
15128,   -15,   -10,    50
15138,   -10,    -8,    47
15148,   -16,    -9,    45
15158,   -18,   -10,    39
15168,   -12,    -9,    42
15178,    -9,    -4,    46
15188,   -15,    -4,    52
15198,   -21,    -3,    58
15208,   -22,    -3,    63
15218,   -21,    -6,    65
15228,   -18,   -12,    66
15238,   -19,   -12,    59
15248,   -14,   -14,    60
15258,   -13,   -11,    51
15269,   -15,    -8,    41
15279,   -17,    -5,    51
15289,   -19,    -7,    50
15299,   -21,    -6,    56
15309,   -25,    -8,    48
15319,   -24,    -7,    54
15329,   -25,    -5,    61
15339,   -23,    -4,    62
15349,   -15,    -2,    55
15359,   -16,    -1,    57
15369,    -8,     2,    56
15379,    -7,     4,    56
15389,    -9,     4,    56
15399,   -10,     1,    58
15409,   -11,     0,    43
15419,    -6,     0,    45
15429,     0,    -1,    36
15438,    -3,    -9,    41
15449,    -8,   -11,    44
15459,   -10,   -10,    46
15468,    -7,    -8,    50
15479,   -11,   -10,    51
15489,   -13,    -9,    52
15498,   -14,    -5,    51
15509,   -15,    -8,    54
15520,   -15,    -3,    60
15530,   -21,    -6,    58
15539,   -21,    -7,    62
15549,   -16,    -9,    58
15559,   -16,   -10,    59
15569,   -16,    -4,    65
15579,   -14,    -3,    69
15589,   -12,    -2,    65
15599,   -11,    -5,    52
15609,    -3,    -2,    43
15619,    -6,    -6,    40
15629,    -8,    -3,    40
15639,    -7,     0,    53
15649,   -11,     2,    52
15660,   -15,     1,    58
15670,   -10,     0,    62
15680,    -9,    -2,    62
15691,    -8,     0,    57
15701,    -5,    -3,    62
15711,    -4,    -9,    54
15721,    -4,   -11,    43
15732,    -2,   -10,    41
15742,    -1,    -9,    42
15752,     0,   -10,    47
15761,     0,   -10,    49
15770,    -3,   -13,    59
15779,   -10,   -10,    63
15789,    -8,   -10,    66
15799,    -4,    -3,    59
15809,    -5,    -4,    71
15819,   -11,    -1,    63
15829,    -6,     7,    58
15839,     3,    12,    48
15849,    20,    15,    68
15860,    22,    21,    95
15870,    27,    17,   132
15880,    18,     0,   196
15891,    19,   -18,   238
15901,     1,     0,   253
15911,   -16,     9,   293
15921,   -62,   -38,   296
15932,  -121,  -166,   300
15942,  -132,  -424,   303
15952,   -61,  -520,   310
15961,    67,  -594,   437
15970,   190,  -660,   801
15979,   214,  -698,  1286
15989,   188,  -651,  1670
15999,   170,  -506,  1811
16009,   176,  -422,  1716
16019,   204,  -487,  1470
16029,   278, -1010,  1246
16039,   200, -1164,  1275
16048,   100,  -891,  1176
16058,    18,  -695,  1023
16068,    12,  -703,   898
16079,    60,  -763,   851
16089,    83,  -764,   895
16098,   104,  -750,   998
16109,   139,  -755,  1104
16119,   164,  -790,  1152
16129,   128,  -852,  1099
16139,    30,  -916,   903
16149,   -80,  -934,   610
16159,  -119,  -889,   334
16169,  -105,  -829,   146
16179,  -104,  -776,    72
16189,   -92,  -733,    76
16199,   -60,  -670,   125
16209,   -40,  -577,   176
16219,     0,  -540,   248
16229,    49,  -557,   325
16239,    69,  -582,   381
16249,    34,  -607,   400
16259,   -18,  -649,   319
16269,   -91,  -658,   132
16279,  -164,  -627,   -89
16289,  -241,  -557,  -275
16299,  -313,  -442,  -411
16309,  -343,  -320,  -503
16319,  -301,  -244,  -537
16329,  -205,  -215,  -487
16339,  -104,  -190,  -384
16349,   -15,  -104,  -259
16358,    38,   -15,  -181
16368,   -24,   -40,  -202
16378,  -184,  -110,  -351
16388,  -307,  -122,  -590
16398,  -389,    -8,  -836
16408,  -373,   139, -1034
16418,  -258,   265, -1081
16428,   -60,   386,  -974
16438,   185,   430,  -715
16448,   378,   371,  -368
16459,   462,   280,   -12
16469,   457,   251,   157
16479,   337,   324,    95
16489,   150,   458,  -171
16499,   -65,   569,  -549
16509,  -255,   652,  -963
16519,  -423,   671, -1337
16529,  -539,   640, -1629
16540,  -519,   688, -1761
16550,  -397,   768, -1725
16560,  -350,   681, -1509
16570,  -384,   424, -1194
16580,  -373,   240,  -964
16590,  -344,   195,  -853
16600,  -368,   295,  -835
16610,  -479,   440,  -859
16620,  -582,   525,  -946
16630,  -620,   434, -1060
16640,  -571,   283, -1178
16650,  -473,   176, -1185
16660,  -413,   119, -1040
16670,  -378,   135,  -821
16680,  -323,   323,  -605
16690,  -245,   602,  -434
16701,  -181,   848,  -315
16710,  -159,  1014,  -274
16719,  -255,   967,  -342
16731,  -432,   760,  -527
16742,  -487,   717,  -843
16751,  -449,   816, -1164
16759,  -426,   865, -1325
16768,  -383,   877, -1318
16777,  -257,   922, -1180
16788,   -33,  1080,  -979
16798,   179,  1193,  -689
16808,   248,  1118,  -359
16818,   241,   898,  -114
16828,   204,   637,   -50
16838,   126,   547,  -160
16848,    35,   676,  -353
16858,    -3,   747,  -490
16869,    61,   732,  -529
16877,   188,   692,  -395
16888,   349,   585,  -116
16898,   497,   509,   237
16908,   543,   446,   570
16918,   434,   345,   733
16928,   241,   270,   652
16938,    96,   304,   395
16948,     0,   441,   102
16958,   -59,   607,  -130
16969,   -65,   715,  -243
16979,   -28,   738,  -226
16989,    -1,   675,  -120
16999,   -21,   585,    -5
17009,   -44,   593,    74
17018,   -81,   725,   125
17029,  -154,   837,   120
17039,  -226,   787,   120
17049,  -244,   692,   111
17059,  -166,   603,   154
17069,   -13,   443,   326
17079,   136,   166,   614
17090,   197,  -121,   919
17099,   201,  -280,  1122
17109,   167,  -292,  1164
17119,    49,  -216,  1054
17128,   -81,  -141,   840
17139,  -118,   -76,   602
17149,  -103,   -22,   421
17159,   -98,     4,   322
17168,   -83,    43,   290
17178,   -69,   111,   316
17188,   -55,   137,   336
17198,   -11,   123,   378
17208,    48,   113,   450
17218,   108,    94,   554
17228,   190,    48,   653
17238,   278,    13,   745
17249,   336,    37,   804
17259,   364,   118,   810
17269,   323,   203,   775
17279,   258,   254,   675
17289,   234,   295,   505
17299,   267,   321,   367
17309,   348,   306,   518
17319,   366,   256,   963
17329,   260,   163,  1123
17339,   186,   105,   949
17349,   130,   103,   767
17359,    56,   113,   688
17370,    16,    92,   595
17380,   -11,    73,   458
17390,   -35,    58,   347
17400,   -51,    31,   284
17410,   -51,    18,   239
17420,   -39,     8,   192
17430,   -45,   -17,   174
17440,   -58,   -44,   180
17450,   -51,   -59,   164
17460,   -35,   -68,   131
17470,   -21,   -68,   101
17480,   -16,   -63,    67
17490,   -10,   -65,    54
17500,    -7,   -60,    27
17510,    -3,   -65,    30
17521,   -13,   -65,    51
17530,   -21,   -75,    69
17540,    -9,   -87,    74
17550,    -2,   -91,    70
17560,    -8,   -93,    73
17569,    -7,   -89,    76
17579,    -6,   -84,    71
17589,   -17,   -81,    75
17599,   -14,   -72,    69
17610,    -2,   -64,    57
17620,     0,   -62,    54
17629,     0,   -64,    62
17639,    -3,   -71,    74
17649,     0,   -80,    81
17659,     5,   -78,    80
17670,    -2,   -75,    71
17680,    -6,   -67,    85
17690,    -4,   -63,    69
17700,     0,   -64,    58
17710,    -7,   -67,    62
17721,    -8,   -60,    55
17730,    -3,   -63,    39
17740,    -3,   -59,    43
17751,     0,   -55,    30
17761,     2,   -54,    22
17769,     6,   -51,     6
17779,     2,   -56,    10
17789,     2,   -53,    12
17799,     1,   -56,    17
17810,    -3,   -64,    29
17820,   -10,   -72,    34
17830,    -8,   -79,    42
17840,    -2,   -84,    45
17849,     0,   -81,    48
17859,     1,   -79,    54
17869,     3,   -73,    43
17879,     2,   -64,    46
17890,    -2,   -60,    54
17900,     0,   -53,    35
17910,     0,   -61,    54
17920,    -9,   -57,    62
17930,    -8,   -63,    68
17939,   -11,   -59,    64
17949,   -10,   -63,    69
17960,    -8,   -64,    56
17969,   -14,   -59,    61
17979,   -13,   -59,    79
17989,   -10,   -48,    61
17999,    -7,   -42,    46
18009,    -2,   -37,    27
18019,    -3,   -27,    24
18029,     4,   -21,    16
18039,    -4,   -21,    36
18049,     1,    -5,    47
18059,   -20,   -13,   101
18070,   -21,   -37,    97
18080,    11,   -17,    23
18089,     3,   142,   102
18099,   -83,   119,   361
18110,   -90,    60,   320
18120,   -33,    28,    45
18130,    29,    40,   -93
18140,     0,     2,    30
18150,   -13,   -90,    77
18159,    30,  -180,   -51
18170,   113,  -388,    45
18180,    93,  -246,  -243
18190,    93,  -126,  -426
18200,    88,  -149,  -174
18211,    29,  -178,   151
18221,   -21,   -64,   155
18231,   -30,    78,    37
18241,   -51,    80,   130
18251,   -57,    42,   201
18261,   -45,    45,   114
18270,   -29,    38,    37
18279,   -11,   -13,    37
18290,    11,   -72,    19
18300,    25,   -89,   -51
18310,    30,   -90,   -44
18320,    20,   -93,    19
18330,     3,   -78,    57
18340,    -8,   -51,    57
18350,   -21,   -28,    77
18361,   -26,   -17,   113
18371,   -24,   -12,   112
18381,   -18,   -12,    89
18391,   -10,   -28,    69
18401,    -3,   -44,    39
18411,     7,   -60,    23
18421,    10,   -66,    21
18431,     9,   -61,    32
18441,     4,   -56,    55
18451,    -5,   -42,    71
18461,    -9,   -28,    73
18471,   -10,   -22,    76
18481,   -12,   -18,    72
18491,    -7,   -26,    59
18501,    -5,   -32,    50
18512,     0,   -45,    42
18521,     1,   -49,    34
18531,    -3,   -50,    28
18541,    -4,   -52,    35
18551,    -4,   -46,    45
18561,    -3,   -36,    57
18571,     0,   -32,    60
18581,     0,   -32,    60
18591,    -1,   -36,    48
18601,     1,   -40,    43
18611,     4,   -46,    44
18621,     6,   -44,    42
18631,     5,   -42,    48
18641,     0,   -42,    49
18651,     1,   -39,    52
18661,     2,   -34,    55
18671,     1,   -29,    64
18681,     3,   -27,    63
18691,     0,   -29,    52
18701,    -3,   -28,    47
18711,     0,   -30,    41
18721,     0,   -40,    38
18731,     1,   -44,    39
18745,     0,   -43,    46
18754,    -5,   -40,    49
18763,    -8,   -37,    54
18771,    -5,   -35,    49
18781,    -3,   -36,    50
18791,    -3,   -36,    55
18803,    -7,   -42,    55
18811,    -9,   -44,    58
18820,    -9,   -45,    62
18830,    -3,   -42,    52
18841,    -5,   -41,    54
18851,    -6,   -39,    56
18861,   -10,   -41,    61
18871,   -11,   -38,    60
18881,    -8,   -34,    61
18890,    -8,   -31,    65
18900,    -8,   -30,    54
18910,    -5,   -32,    47
18920,    -3,   -33,    39
18930,    -1,   -32,    38
18941,    -3,   -30,    34
18951,     3,   -29,    43
18961,     1,   -28,    51
18971,     3,   -27,    48
18980,    -1,   -28,    45
18990,    -4,   -29,    40
19000,    -7,   -29,    34
19010,    -9,   -24,    37
19020,   -10,   -21,    44
19031,   -11,   -23,    50
19041,    -5,   -24,    53
19051,     0,   -27,    51
19061,    -2,   -30,    52
19071,   -13,     1,    77
19081,    93,  -206,   -74
19091,   101,  -172,  -180
19101,    29,   -83,    36
19111,   -37,   -60,   232
19121,   -30,    -3,   150
19131,   -24,    47,    53
19141,   -53,    63,   107
19151,   -51,    62,   154
19161,   -41,    68,   128
19171,   -60,    91,   126
19181,   -53,    59,   124
19191,   -22,    14,    75
19201,     5,   -33,     3
19211,    31,   -91,   -71
19220,    49,  -114,   -99
19230,    45,  -113,   -45
19241,    25,   -93,    25
19251,     7,   -56,    46
19261,     0,   -20,    50
19271,   -12,     5,    74
19280,   -23,    16,   110
19290,   -20,    18,   113
19300,    -7,     3,    75
19310,     2,   -27,    45
19320,    17,   -49,    21
19330,    24,   -57,    10
19340,    19,   -57,    22
19350,    14,   -49,    40
19360,     5,   -29,    51
19370,    -1,   -12,    72
19382,   -11,    -2,    84
19392,   -14,    -2,    91
19402,   -16,    -3,    87
19412,    -9,    -6,    76
19422,    -1,   -14,    63
19432,     1,   -31,    59
19441,     0,   -37,    56
19452,     2,   -34,    55
19462,     3,   -32,    63
19472,     1,   -29,    77
19481,     2,   -24,    77
19492,     0,   -16,    65
19502,    -3,   -12,    53
19512,    -8,   -17,    58
19522,    -3,   -20,    55
19532,     1,   -26,    56
19542,     1,   -28,    57
19552,     6,   -31,    47
19562,     4,   -32,    37
19572,     2,   -24,    41
19582,    -2,   -22,    46
19592,    -4,   -18,    43
19602,   -10,   -10,    47
19612,   -10,   -10,    60
19622,   -12,   -13,    63
19632,   -10,   -17,    56
19642,    -5,   -21,    64
19652,    -2,   -21,    70
19662,    -1,   -23,    66
19672,    -3,   -19,    63
19682,    -4,   -18,    59
19692,    -6,   -15,    65
19702,    -1,   -15,    65
19712,     4,   -10,    50
19722,     1,   -13,    47
19732,     5,   -16,    49
19742,     8,   -24,    30
19752,    14,   -31,     9
19762,    18,   -40,     7
19772,     5,   -58,   -17
19782,    14,   -49,    28
19792,    12,   -73,    65
19802,    13,   -29,    91
19813,   -11,    -7,    50
19823,    -4,   -23,    21
19833,   -16,   -21,    55
19843,   -37,   -21,    71
19853,   -53,   -18,    61
19863,   -63,    -9,    73
19872,   -49,    -9,    70
19881,   -24,     3,    38
19891,     2,   -97,   -32
19901,   -14,  -123,    59
19912,    23,   -44,    49
19921,    81,   -50,    45
19931,    72,   -39,    44
19941,    60,   -27,    52
19951,    28,   -12,    83
19961,    13,     0,    99
19971,   -10,     8,   125
19981,   -20,    23,   138
19992,   -32,    37,   126
20002,   -31,    16,    99
20011,   -18,    16,    86
20021,     2,     4,    53
20031,     9,    -8,    44
20041,    31,   -37,    -2
20051,    39,   -53,    -2
20062,    31,   -49,    -1
20072,    47,   -55,   -57
20082,    45,   -84,   -62
20093,    43,   -93,   -38
20103,    46,   -84,   -38
20113,    38,   -94,    30
20122,    44,  -104,    61
20132,    60,   -85,    30
20142,   -78,   -25,   691
20153,  -160,   144,   425
20162,   -86,   201,   -93
20173,   -75,   161,   -78
20182,   -94,   106,   206
20191,   -38,    40,    90
20202,    38,   -30,  -148
20212,    33,  -156,   -91
20221,    47,  -170,   -24
20231,    51,  -111,   -27
20241,    21,   -82,    -7
20251,     6,   -42,     0
20262,   -14,    28,    34
20272,   -22,    61,    86
20281,   -53,    63,   139
20291,   -24,    44,   102
20301,   -57,   -13,   139
20310,   -30,   -13,   110
20321,     1,   -16,     5
20331,   -61,   -77,    47
20341,  -137,  -204,    35
20351,  -184,  -315,   -23
20361,  -230,  -280,    50
20371,  -253,  -115,    95
20381,  -193,    63,    35
20392,   -91,   173,   -19
20402,    96,   164,   -11
20412,   288,    87,   -40
20422,   279,    55,   -35
20432,   208,    64,   -51
20442,   172,     0,   -96
20452,    85,   -65,    23
20462,    46,   -55,   135
20472,    36,   -20,   114
20482,   -22,    72,   238
20492,   -51,   174,   113
20502,   -16,   177,     1
20512,   -78,   180,    50
20522,  -126,   172,    70
20531,  -152,   115,    44
20541,  -140,    -2,    -1
20552,   -12,  -217,   -17
20562,    48,  -257,     9
20572,    40,  -225,    -3
20581,    42,  -191,    23
20589,   -20,   -93,    72
20599,   -58,    16,    90
20609,    77,   -70,    68
20619,   187,  -121,    88
20628,   179,  -106,    89
20639,   154,  -122,    96
20648,    98,   -88,   148
20659,    61,    34,    53
20669,     2,   110,    29
20679,   -26,   146,     4
20688,   -36,   163,     1
20699,   -31,   100,    27
20709,   -18,    67,    66
20719,    -1,     8,    83
20729,    17,   -53,    87
20739,    26,   -69,    89
20749,    18,   -30,    42
20759,    19,    31,    -2
20769,    14,    85,   -47
20779,     0,   121,  -117
20789,   -18,    82,   -81
20799,   -27,    46,    20
20809,    16,    30,    55
