time,gyrx,gyry,gyrz
10391,    -2,    -2,    -1
10402,    -1,    -2,    -1
10411,     0,    -2,    -1
10421,     1,    -2,     0
10432,     2,    -2,     0
10442,     3,    -3,     0
10451,     3,    -3,     0
10462,     2,    -3,     0
10472,     0,    -3,     0
10482,    -1,    -2,     0
10492,    -1,    -2,     0
10502,    -1,    -2,     0
10512,     1,    -2,     0
10522,     1,    -2,     0
10532,     0,    -2,     0
10542,     0,    -2,     0
10552,    -1,    -2,     0
10562,     0,    -1,     0
10572,     0,    -1,    -1
10581,     0,    -1,    -1
10591,    -1,    -1,     0
10601,    -1,    -1,     0
10611,     0,    -1,    -1
10621,     0,    -1,    -1
10631,     0,    -1,    -1
10641,     0,    -1,    -1
10651,     1,    -1,    -1
10661,     0,    -1,    -1
10671,    -1,    -1,    -1
10682,    -2,    -1,    -1
10692,    -2,    -1,    -1
10702,     0,    -1,    -1
10712,     0,    -1,    -1
10722,     0,    -1,    -1
10732,     0,    -1,    -1
10742,     0,    -1,    -1
10752,     0,    -1,    -1
10762,     0,    -1,    -1
10772,     0,    -1,    -1
10782,    -1,    -1,    -1
10792,    -1,    -1,    -1
10802,    -1,    -1,    -1
10812,    -1,    -1,    -1
10822,     0,    -1,    -1
10832,     0,    -1,    -1
10842,     1,    -1,    -1
10852,     1,    -1,    -1
10862,     0,    -1,    -1
10872,     0,    -1,     0
10882,     0,    -1,     0
10892,     1,    -1,     0
10902,     2,    -1,     0
10912,     2,    -1,    -1
10922,     2,    -1,    -1
10932,     1,    -1,    -1
10942,     1,    -1,    -1
10952,     0,    -1,    -1
10962,     1,    -1,    -1
10971,     0,    -1,     0
10981,     0,    -1,     0
10992,     1,     0,    -1
11002,     1,    -1,     0
11012,     2,    -1,    -1
11021,     2,    -1,    -1
11031,     1,    -1,     0
11041,     0,    -1,     0
11052,     0,    -1,     0
11061,     0,    -1,     0
11072,     1,     0,     0
11082,     2,     0,     0
11093,     1,     0,     0
11102,     2,    -1,     0
11112,     2,    -1,     0
11122,     3,    -1,     0
11132,     3,    -1,     0
11142,     3,     0,    -1
11152,     1,     0,    -1
11162,     0,     0,    -1
11172,     0,     0,    -1
11182,     0,    -1,    -1
11192,     0,    -1,    -1
11202,     2,    -1,    -1
11212,     2,    -1,    -1
11222,     0,     0,    -1
11232,    -1,     0,     0
11242,    -1,     0,     0
11252,    -1,     0,    -1
11262,     0,     0,    -1
11272,     0,     0,    -1
11282,    -1,     0,    -1
11293,    -1,     0,    -1
11304,    -1,    -1,    -1
11314,    -1,    -1,    -1
11324,     0,    -1,    -1
11335,    -1,    -1,    -1
11345,    -2,    -1,    -1
11355,    -3,    -1,    -1
11366,    -3,     0,    -1
11377,    -2,    -1,    -1
11387,     1,    -1,    -1
11397,     2,    -1,    -1
11406,     2,     0,    -1
11415,     1,    -1,    -1
11424,     0,     0,    -1
11433,     0,     0,    -1
11442,    -1,     0,     0
11452,    -2,     0,     0
11462,    -2,     0,     0
11472,    -1,    -1,     0
11482,     0,    -1,     0
11492,     1,    -1,    -1
11502,     2,    -1,    -1
11512,     3,    -1,    -1
11522,     2,    -1,    -1
11532,     2,    -1,    -1
11542,     0,    -1,    -2
11552,     3,     0,    -7
11563,     4,    -1,    -5
11573,     2,    -1,    -4
11583,     1,    -1,    -4
11593,     2,    -1,    -4
11603,     3,    -1,    -4
11613,     2,    -1,    -3
11623,     0,    -1,    -2
11633,    -2,     0,    -1
11643,    -2,     0,    -1
11653,    -1,     0,    -1
11663,     0,     0,    -1
11673,     0,     0,    -1
11683,    -1,     0,    -1
11693,    -2,     1,    -1
11703,    -2,     1,    -2
11713,    -2,     1,    -3
11723,    -2,     2,    -7
11732,     2,     4,   -10
11742,     3,     4,   -10
11752,     2,     3,   -10
11762,     3,     3,   -11
11772,     4,     2,   -12
11782,     4,    -3,   -13
11792,     2,   -10,   -13
11802,     0,   -15,   -11
11812,   -12,   -13,    -2
11822,   -11,   -11,    -4
11832,    -4,   -12,    -8
11842,     0,   -11,    -7
11852,     1,    -9,    -6
11863,    -9,   -11,     0
11872,   -15,   -16,     5
11883,   -16,   -20,     6
11893,   -10,   -18,     6
11903,    -2,   -13,     5
11913,     1,   -11,     6
11923,     1,   -13,     6
11933,     0,   -17,     8
11943,     0,   -20,     9
11953,     2,   -18,     8
11963,     3,   -16,     7
11973,     3,   -14,     7
11983,     2,   -13,     9
11993,     2,   -14,    11
12003,     0,   -17,    16
12013,     0,   -14,    19
12023,     1,    -9,    18
12033,     2,    -9,    16
12043,     5,    -9,    13
12053,     6,    -7,     9
12063,     6,    -4,     7
12072,     7,    -1,     6
12082,     5,     0,     7
12092,     3,    -4,    11
12102,    -4,    -9,    18
12112,    -6,    -8,    21
12122,    -7,    -5,    25
12132,    -5,     0,    28
12142,    -2,     2,    26
12152,    -1,     1,    23
12163,    -1,     3,    21
12173,    -1,     7,    21
12183,     0,    10,    24
12193,     2,     7,    28
12203,     3,     0,    30
12213,     4,    -2,    29
12223,     3,     0,    28
12233,     0,     2,    26
12243,    -1,    -1,    21
12253,     1,    -5,    16
12263,     5,    -4,    13
12273,    10,    -1,    14
12283,    13,     5,    19
12293,    12,    17,    22
12303,    10,    22,    21
12313,     7,    18,    16
12323,     3,    10,    12
12333,     0,     4,     9
12343,     1,     0,     8
12353,     5,    -1,    10
12363,     8,     3,    13
12373,    10,     9,    15
12383,    10,    17,    16
12393,     9,    24,    14
12403,     8,    23,     9
12413,     7,    17,     6
12423,     7,    13,     3
12433,     6,    12,     3
12443,     6,    11,     2
12453,     7,     8,     1
12463,     7,     8,     0
12473,     8,     8,    -3
12483,     8,     9,    -3
12493,     4,    17,    -2
12503,    -1,    25,    -3
12513,    -6,    25,    -5
12523,    -8,    17,    -9
12533,   -12,     6,   -12
12544,   -13,    -4,   -14
12554,    -9,    -6,   -15
12564,    -4,     2,   -13
12574,    -2,    13,    -9
12584,    -2,    17,    -7
12594,    -5,    14,    -4
12604,   -12,     8,    -3
12615,   -17,     2,    -4
12624,   -17,    -2,    -7
12633,   -14,    -5,   -11
12643,    -8,    -6,   -14
12653,    -3,    -1,   -14
12663,    -1,    10,   -11
12673,    -2,    18,    -8
12683,    -6,    19,    -4
12693,   -11,    13,     0
12703,   -16,     2,     3
12713,   -19,   -10,     7
12723,   -15,   -15,     6
12734,    -8,   -10,     3
12744,    -1,     0,     0
12754,     3,    12,    -2
12764,     8,    14,   -10
12774,     7,     7,   -15
12784,     4,     4,   -15
12794,     4,     1,   -15
12804,     3,    -4,   -13
12814,     1,    -7,   -11
12824,    -2,   -10,    -3
12833,    -2,    -8,    -2
12843,    -2,    -8,    -5
12853,    -4,   -10,    -7
12863,    -6,   -11,    -8
12873,    -6,   -13,    -9
12883,    -6,   -15,    -8
12893,    -5,   -15,    -6
12903,    -3,   -12,    -5
12913,     1,    -7,    -6
12923,     1,    -2,    -7
12933,     2,     0,    -9
12943,     3,    -1,   -12
12953,     2,    -4,   -14
12963,     1,    -5,   -14
12973,    -1,    -8,   -12
12983,    -1,   -11,   -11
12994,     0,   -11,   -10
13004,     2,    -9,    -7
13015,     3,    -3,    -4
13025,     2,     2,    -2
13035,     4,     4,    -2
13045,     5,     4,    -2
13055,     3,     5,    -3
13066,     3,     4,    -5
13076,     3,     2,    -6
13086,     1,     3,    -5
13096,     2,     3,    -6
13107,     3,     2,    -5
13116,     1,     5,    -2
13125,     0,     7,    -2
13134,     1,     7,    -1
13144,     0,    13,    -2
13154,     1,    14,    -3
13164,     2,     9,    -4
13174,     2,     8,    -4
13184,     1,     8,    -4
13194,     1,     8,    -5
13204,     2,     7,    -4
13214,     1,     5,    -4
13224,    -1,     2,    -2
13234,    -2,     0,    -2
13244,    -2,     0,    -2
13253,    -2,     1,    -2
13263,    -1,     2,    -2
13273,     1,     2,    -3
13283,     1,    -1,    -3
13293,     0,    -1,    -2
13303,    -2,    -1,    -1
13313,    -2,    -1,    -1
13323,    -2,    -2,    -1
13333,    -1,    -2,     0
13343,    -1,    -2,     0
13354,     0,    -1,     0
13364,     0,    -2,    -1
13374,     0,    -2,    -1
13384,    -1,    -1,    -1
13394,    -1,    -1,     0
13404,    -1,    -1,     0
13414,     0,    -1,     0
13424,     0,    -1,     0
13434,     1,    -1,     0
13444,     1,    -2,     0
13454,     1,    -2,     0
13464,     1,    -2,     0
13474,     1,    -2,     0
13484,     1,    -2,     0
13494,     0,    -2,     0
13504,     0,    -2,     0
13514,     1,    -2,     0
13524,     1,    -2,     0
13534,     0,    -2,     1
13544,     0,    -2,     1
13554,     1,    -3,     1
13564,     2,    -3,     1
13574,     2,    -3,     0
13584,     2,    -2,     0
13594,     1,    -2,     0
13603,     0,    -2,     0
13614,     1,    -2,     0
13624,     0,    -2,     0
13634,    -1,    -2,     0
13644,     0,    -2,     0
13654,     1,    -2,     0
13664,     1,    -2,     0
13674,     1,    -2,     0
13684,     2,    -2,     0
13694,     1,    -2,     0
13704,    -1,    -2,     0
13714,    -1,    -2,     0
13724,    -1,    -2,     0
13734,    -1,    -2,     0
13744,    -1,    -2,     0
13754,    -2,    -2,     0
13764,    -1,    -2,     0
13774,     0,    -2,     0
13784,     2,    -2,    -1
13794,     2,    -2,    -1
13804,     0,    -2,    -1
13814,     0,    -2,     0
13824,    -1,    -2,     0
13834,    -1,    -2,     0
13844,     0,    -2,     0
13854,     1,    -2,    -1
13864,     2,    -2,    -1
13874,     2,    -2,    -1
13884,     1,    -2,    -1
13894,     1,    -2,     0
13905,     0,    -2,     0
13915,     0,    -2,     0
13925,     1,    -2,     0
13935,     1,    -2,     0
13948,     1,    -1,     0
13957,     1,    -1,    -1
13966,     1,    -1,    -1
13975,     0,    -1,    -1
13984,    -1,    -1,    -1
13994,    -1,    -1,    -1
14004,    -1,     0,    -1
14014,    -1,     0,    -1
14026,    -2,     0,    -1
14036,    -2,    -1,    -1
14046,    -1,    -1,    -1
14057,    -2,    -1,    -1
14067,    -2,    -1,    -1
14077,    -3,    -1,    -1
14087,    -3,    -1,     0
14098,    -2,    -1,     0
14108,    -1,    -1,     0
14117,     1,     0,     0
14126,     1,     0,     0
14135,     1,     0,     0
14144,     0,     0,     0
14154,    -2,     0,     0
14164,    -3,    -1,     0
14174,    -4,    -1,     0
14184,    -4,    -1,     0
14194,    -3,    -1,     0
14204,    -3,    -1,     0
14214,    -2,    -1,    -1
14225,    -1,    -1,    -1
14235,    -1,    -1,    -1
14246,     0,     0,    -1
14256,     1,     0,    -1
14266,     2,     0,    -1
14276,     2,     0,    -1
14286,     2,     0,    -1
14297,     3,     0,     0
14307,     3,     0,    -1
14317,     3,     0,    -1
14327,     2,    -1,    -1
14336,     0,     0,    -1
14345,     0,     0,     0
14355,     0,     0,     0
14364,     1,     0,     0
14374,     2,     0,     0
14384,     2,     0,     0
14394,     2,     0,    -1
14404,     1,    -1,     0
14414,    -1,    -1,     0
14425,    -1,    -1,     0
14435,    -1,     0,    -1
14446,    -1,     0,     0
14456,    -2,    -1,    -1
14466,    -2,     0,    -1
14476,    -2,     0,     0
14486,    -2,     0,     0
14497,    -1,     0,    -1
14507,    -1,     0,    -1
14517,    -1,     0,     0
14526,     0,     0,     0
14535,     1,     0,     0
14544,     3,     0,     0
14555,     0,    -1,     3
14565,    -2,    -1,     3
14574,    -1,    -1,     2
14585,     0,     0,     0
14595,     1,    -1,    -1
14605,     0,    -1,     0
14615,    -1,    -1,    -1
14626,     0,    -1,    -1
14636,     0,    -1,    -1
14646,     2,    -1,    -1
14656,     4,     0,    -1
14667,     3,     0,    -1
14677,     2,     0,    -1
14687,     1,     0,    -1
14697,     1,     0,    -1
14708,     1,     0,    -1
14718,     1,     0,    -1
14727,     2,     0,     0
14736,    -1,    -1,     2
14745,     0,     0,     0
14755,     2,    -1,    -1
14764,     0,    -1,    -1
14774,    -2,    -1,    -1
14784,    -1,    -1,    -1
14794,     0,    -1,    -1
14804,    -1,     0,     0
14814,     1,     0,    -1
14824,     2,     0,    -1
14835,     2,     0,     0
14845,     4,     0,     0
14855,     5,     0,    -1
14865,     5,     0,    -1
14875,     7,     0,     1
14885,     4,     0,     3
14895,     3,     0,     3
14905,     3,     0,     4
14915,     1,     0,     4
14926,     0,     0,     5
14936,    -2,     0,     5
14946,    -4,    -1,     5
14956,    -3,    -1,     3
14967,    -2,     0,     1
14977,     0,     0,     0
14987,     0,    -1,     0
14998,    -1,    -1,     0
15008,    -2,    -1,     0
15018,    -2,    -1,     0
15028,    -3,    -1,     0
15037,    -3,    -1,    -1
15046,    -3,    -1,    -1
15055,    -3,    -1,    -1
15065,    -3,    -1,    -1
15075,    -2,    -1,    -1
15085,    -1,    -1,    -1
15095,     0,    -1,    -1
15105,    -1,    -1,    -1
15115,    -1,     0,     0
15125,    -1,     0,     0
15136,    -2,    -1,     0
15147,    -2,    -1,     0
15157,    -2,    -1,    -1
15167,    -3,    -1,     0
15178,    -3,    -1,     0
15188,    -3,    -1,    -1
15198,    -3,    -1,     0
15208,    -3,    -1,     0
15218,    -2,    -1,     0
15229,     0,     0,    -1
15239,     0,    -1,     0
15249,    -1,    -1,     0
15259,    -1,    -1,     0
15270,    -1,    -1,     0
15280,    -1,     0,     0
15290,    -1,     0,    -1
15300,    -1,     0,     0
15311,     0,     0,     0
15321,     1,     0,     0
15331,     2,     0,    -1
15340,     2,     0,    -1
15349,     1,    -1,    -1
15358,     0,    -1,    -1
15367,    -1,    -1,    -1
15376,    -2,    -1,    -1
15385,    -2,    -1,    -1
15395,    -2,    -1,     0
15405,    -1,    -1,    -1
15415,     0,     0,    -1
15425,     0,    -1,    -1
15435,     1,    -1,    -1
15445,     1,    -1,    -1
15455,     0,    -1,    -1
15465,     0,    -1,    -1
15475,    -1,    -1,    -1
15485,    -1,    -1,    -1
15495,     0,     0,    -1
15505,     1,     0,    -1
15515,     2,     0,    -2
15525,     3,     0,    -2
15535,     1,     0,    -2
15545,     1,     0,    -1
15555,     0,     0,     0
15565,     0,     0,     0
15575,     0,     0,     0
15585,     0,     0,     0
15595,    -1,     0,     0
15605,    -1,     0,     0
15615,     0,     0,     0
15625,     0,     0,     0
15635,     0,     0,     0
15645,    -1,     0,     0
15655,    -2,     0,     0
15665,    -3,     0,     0
15675,    -5,     0,     0
15685,    -7,     0,     0
15695,    -7,    -1,     0
15705,    -7,    -1,     0
15715,    -6,    -1,     0
15725,    -5,    -1,     0
15735,    -5,    -1,     0
15745,    -3,    -1,     0
15755,    -3,    -1,    -1
15766,    -2,     0,    -1
15775,    -1,     0,    -1
15785,    -1,     0,    -1
15796,    -1,    -1,     0
15805,    -2,    -1,     0
15815,    -3,    -1,     0
15825,    -3,     0,    -1
15836,    -3,     0,    -1
15846,    -5,     0,    -1
15857,    -6,     0,    -1
15867,    -7,     0,    -4
15877,    -6,     1,    -4
15889,    -5,     1,    -4
15899,    -3,     0,    -4
15909,    -2,     0,    -4
15920,    -3,     0,    -4
15930,    -1,     0,    -3
15940,     0,    -1,    -3
15948,     1,     0,    -3
15957,     1,     0,    -3
15967,     0,     0,    -2
15976,     0,     0,    -2
15986,     0,     0,    -2
15996,    -1,     0,    -2
16006,    -1,     0,    -2
16016,     0,     0,    -2
16026,     1,     0,    -2
16036,     1,     0,    -2
16047,     1,     0,    -1
16057,     0,     0,    -1
16067,     0,     0,    -1
16078,     0,     1,    -1
16088,     0,     1,    -1
16098,     0,     0,    -1
16109,    -1,     0,    -1
16119,     0,     0,    -1
16129,     0,     0,    -1
16140,     0,     0,     0
16149,     0,     0,     0
16158,     0,     0,     0
16167,     0,     0,    -1
16176,    -1,     0,    -1
16186,    -3,     1,    -1
16196,    -2,     0,    -1
16206,    -2,     0,    -1
16216,    -1,     0,    -1
16226,     0,     0,    -1
16236,     0,     0,    -1
16247,     0,     0,    -1
16258,     1,     0,    -1
16268,     1,     0,    -1
16278,     0,     0,    -1
16288,    -1,     0,    -1
16298,    -1,     0,    -1
16309,    -1,     0,    -1
16319,    -1,     0,     0
16329,     0,    -1,     0
16339,     0,     0,    -1
16348,     1,     0,    -1
16357,     1,     0,    -1
16366,     2,     0,    -1
16376,     2,     0,    -1
16386,     1,     0,    -1
16396,     0,     0,    -1
16406,     0,     0,    -1
16416,    -1,     0,    -1
16426,    -1,     0,    -1
16436,    -1,     0,    -1
16447,     0,     0,    -1
16457,     1,     0,    -1
16467,     2,     0,    -1
16478,     1,     0,    -1
16488,     1,     0,    -1
16498,    -1,    -1,     0
16508,    -2,    -1,     0
16519,    -2,    -1,     0
16529,    -2,    -1,     0
16539,    -1,     0,     0
16548,     1,     0,    -1
16557,     2,     1,    -1
16566,     3,     1,    -2
16576,     3,     2,    -2
16586,     4,     1,    -2
16596,     3,     1,    -2
16606,     3,     0,    -1
